date,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47
2022-04-22,34250,24323,16925,11958,8744,6978,6619,6857,8098,11189,16882,47573,103228,234789,374443,629664,613053,577829,536022,539816,579842,568166,567769,588559,703692,848867,970314,632713,591312,580891,553961,515762,488353,465844,493007,552943,611491,641275,567551,493966,560639,576617,443969,303575,198794,155916,112031,75865
2022-04-23,51355,36830,26759,18552,14083,11197,10077,11292,11656,13093,17751,43358,87558,179123,231626,390891,411949,431163,474616,525164,628231,653063,692023,729871,779740,774025,780568,730868,710953,695287,685090,665404,665118,657081,689003,721817,739526,741453,638841,541255,609091,620316,484824,341133,229061,177635,132850,95442
2022-04-24,65947,47818,35083,25690,19095,15260,12744,12705,12838,13741,16442,36644,65807,129578,184475,282661,328242,387140,456812,549600,685349,716303,753443,774353,795358,787517,777946,733788,717692,700594,683110,660834,654021,635173,651922,698895,725994,700068,528386,459529,524160,531469,392166,255856,160876,118212,81132,53696
2022-04-25,34754,24661,16967,11820,8554,6884,6351,7779,8552,9964,15199,44462,93084,229007,371365,623311,606766,576533,535605,538005,576599,575026,584176,604962,693691,693813,701425,600761,569371,538284,506048,464968,449109,460306,513485,560065,595703,604572,501685,437900,514087,533319,395912,253374,159446,118017,79140,51051
2022-04-26,32409,22839,15463,10606,8189,6608,6087,7228,8059,10277,15675,46056,98858,242845,392304,650154,634130,597688,549749,552041,595988,587862,592934,619066,707196,712391,712173,616676,590193,567553,549339,521045,509050,507184,543473,585649,623827,631852,539453,462896,537515,559265,422510,273190,171716,125292,84764,54159
2022-04-27,35215,23991,16582,12159,9044,7565,6962,8251,8709,10443,16109,46436,97784,242344,392962,647137,636504,599026,554244,556126,598053,591688,597070,620754,709154,715798,714263,618182,596357,577963,559712,532525,516637,503135,506032,511568,533161,548796,475520,427261,483763,485426,375101,242748,152147,112721,76928,49957
2022-04-28,31305,22223,15795,10936,7910,6791,6361,6941,7533,9732,14915,42741,89597,226217,357874,590245,576248,542910,498682,506580,548149,543744,547245,570556,652322,657083,660295,570603,546238,523512,501979,477416,459289,449304,482821,519697,541187,545843,482423,426129,473112,482841,379161,252632,160127,118389,83200,54574
2022-04-29,35448,25210,17165,12204,9262,7401,6666,8270,8240,10107,14829,42427,85643,206300,324020,541659,535717,514226,486719,503297,564841,562804,564712,580219,672083,776831,864112,600196,572660,561336,547322,524535,499043,483673,507645,539763,572525,587592,521036,475877,536124,546005,431353,294818,191217,144088,104893,70946
2022-04-30,47316,35220,24905,17315,12459,10282,8853,9394,9787,11397,15537,37606,67431,148731,200407,336205,373450,403253,452783,510399,622628,639028,665646,690036,725817,714051,705958,661412,641862,629924,621009,599913,588532,570292,585309,603252,613261,601541,515571,470892,516748,522194,412539,281041,179675,136671,98177,64684
2022-05-01,34389,22823,15682,10603,7686,6069,5238,5484,5190,5894,8212,18470,27097,55006,67637,104168,119238,138996,160588,187145,210779,206894,205631,201914,203417,193953,180365,163348,151647,147092,139863,131799,126237,124048,128656,136332,138968,142344,118309,102187,98543,92265,70893,51788,34690,25245,18090,11930
2022-05-02,7452,5499,3873,2652,2032,1590,1366,1171,1295,1555,2561,6653,11576,26279,30184,63365,71504,53107,60438,67561,71677,72643,73613,74871,76412,71199,63758,58211,56340,53740,51483,48276,47231,46341,48972,53935,58687,63192,57139,51151,43470,36095,27780,20071,14855,11601,7972,5014
2022-05-03,3061,1865,1303,910,669,530,485,477,532,996,1619,4351,8939,21115,19772,31220,32409,37409,44281,52352,59172,60902,63307,64751,65960,64864,62249,57787,53460,50718,47418,44797,42788,42165,44295,48063,51824,58118,52188,46024,40756,33283,25938,18071,12227,9677,6633,4511
2022-05-04,2942,1964,1380,1065,740,581,505,537,610,944,1753,4746,9559,23921,23073,39255,37203,40360,44695,52522,57302,57755,58741,60921,62322,60810,58618,53409,50033,47620,45442,42924,41006,41215,43422,45639,49260,53593,46444,41131,35093,29304,22089,14759,9766,7647,5354,3474
2022-05-05,2283,1456,1105,814,690,557,520,509,682,1093,2251,6286,15034,42255,55066,115569,103683,94783,74348,72311,70591,67445,66431,66839,73025,71108,68534,61297,56504,51839,48540,43881,40398,37447,39338,41682,47167,52103,46118,41777,34235,27018,20138,13195,8617,6465,4569,3223
2022-05-06,1908,1328,967,632,531,431,407,481,629,1022,2292,6309,14151,38956,51123,102033,85283,75809,60801,58834,58296,55706,54549,54804,59881,65903,72186,49315,50071,44967,42406,38765,34745,32782,34253,36729,40615,47006,41062,38617,31216,24454,18656,11964,8045,6047,4100,2903
2022-05-07,1784,1148,833,630,420,398,331,394,550,951,1849,5424,11548,30595,35325,68032,51158,45233,42306,43097,44780,43126,42360,43031,45113,44038,43572,39412,37018,34732,32732,30986,29800,28572,30698,32754,35909,40852,34386,31891,25659,20473,15613,10790,7348,5604,3829,2679
2022-05-08,1704,960,720,564,395,344,283,361,471,695,1645,4186,7935,22169,23567,38943,31198,29457,30877,36142,37640,36427,36060,36018,36315,35601,34020,31252,29967,28422,26463,25334,23998,23520,25665,28084,30333,34173,27403,24826,19880,15766,11221,7263,4858,3757,2392,1676
2022-05-09,976,673,409,318,287,253,252,355,463,938,1997,6353,15285,46159,63240,127197,100047,80183,57981,50989,46386,42767,40857,40419,41282,39543,39817,38224,36730,34522,31055,27202,24010,21595,22733,24271,27426,34383,27436,26680,20288,14948,10081,6487,4315,3396,1984,1397
2022-05-10,834,522,376,290,256,221,262,348,507,920,2015,5996,14095,41649,55746,112211,85334,67964,48595,43619,39549,35974,34331,32479,33308,32157,32131,32045,30056,28615,25147,22572,19372,17852,18678,20519,23436,29935,23738,23949,18368,13483,9440,6096,3856,2802,1786,1301
2022-05-11,757,527,339,237,207,199,246,301,389,812,1729,4950,11170,32934,43051,89379,73111,59799,42661,37803,33855,30965,29031,27770,28734,27900,28321,28116,26317,24522,21793,19327,17269,15868,16633,18125,20435,25878,20821,21185,15575,11654,7887,5127,3243,2592,1494,1129
2022-05-12,650,404,313,238,206,204,199,293,375,793,1662,4912,10997,33675,43791,88088,66200,52076,36137,31717,28622,26069,24424,23124,23929,22857,23193,23632,21612,20219,17617,15411,13782,13132,13815,15315,17680,23208,18652,18923,14032,9876,6951,4388,3037,2350,1380,946
2022-05-13,545,387,269,207,142,157,172,256,368,688,1543,4801,9896,29111,38518,77094,56031,44248,29785,26881,24426,22056,20647,19240,20732,24794,29294,19019,21209,18487,16816,14840,12904,11672,12090,13390,15024,20198,15817,16594,12390,9204,6515,4433,3223,2375,1488,1161
2022-05-14,684,410,273,231,207,187,186,268,332,612,1213,3696,7128,21435,23552,46304,29547,23206,19861,19696,18497,17109,16515,16190,16355,16467,16151,14214,13867,13116,12254,11461,10845,10059,10948,11788,12737,16807,12859,13647,10315,8135,5992,4751,3555,3036,2201,1763
2022-05-15,1087,676,456,292,224,161,182,183,261,407,922,2564,4366,12753,11542,20223,12948,11339,11808,14497,14020,13207,12902,12866,13090,12544,12218,10643,9779,8091,8517,8886,8603,8388,9059,10204,11254,14765,10889,10680,7752,6256,4970,3781,2573,2296,1582,1311
2022-05-16,801,566,364,310,259,165,149,176,240,405,1021,3042,5957,17605,18778,38528,23623,17061,14412,14504,13319,12617,12053,12034,11421,10799,10104,8871,9056,8762,8086,7569,7373,7378,7932,8996,11228,15736,10699,10770,7435,5533,3826,2771,1961,1673,1041,757
2022-05-17,487,327,245,203,152,131,140,192,268,539,1293,3829,8154,24011,30569,63657,48917,38133,25425,22569,19082,17204,15887,14549,14651,14259,14267,14876,14026,13173,11748,10210,8695,8156,8522,9205,10641,15877,10923,11504,7358,5944,4111,2737,1992,1659,1011,787
2022-05-18,556,337,213,175,129,143,136,211,273,537,1186,3437,7391,22959,28398,59976,45229,34810,22206,18933,16303,14368,13221,12521,12283,12146,12424,13537,11762,10953,9529,8503,7386,6960,7211,8163,9727,14467,9861,10065,6697,5209,3607,2604,1888,1571,1145,796
2022-05-19,564,355,218,198,149,102,122,207,223,404,1056,3230,6870,21523,26499,54476,40349,31143,19477,16673,14223,12390,11652,10895,10420,10157,10960,11732,9909,9011,7959,7059,5927,5928,6465,7086,8739,13152,9072,9388,6180,4606,3339,2423,1803,1615,1071,819
2022-05-20,498,317,273,191,151,114,116,163,233,390,1060,3103,6173,18869,23486,48801,34915,26403,16519,14577,11887,10654,9765,9138,9135,11930,14110,8799,9954,8621,7530,6862,5740,5568,6013,6692,7625,12002,8808,9329,5996,4552,3591,2686,2146,1880,1398,1094
2022-05-21,747,524,388,309,232,182,139,164,210,351,821,2405,4632,14542,14963,30131,18562,13550,10613,10865,8959,8046,7495,7427,7476,7665,7727,6512,6389,6020,5538,5167,5014,4930,5296,5953,7140,10612,7418,7657,4993,3964,3264,2579,2466,2021,1682,1429
2022-05-22,848,682,441,280,265,225,113,141,170,262,693,1922,3176,9734,7813,14666,9588,7687,7337,8978,7861,6851,6312,6237,6067,5902,5873,5295,5184,4983,4531,4390,4273,4413,5099,5262,6216,9273,6119,5778,3590,2781,2115,1553,1175,1069,771,711
2022-05-23,411,240,210,153,149,112,115,128,195,312,885,2764,5762,17352,21385,45733,33254,23859,15192,13052,10470,9396,8635,7826,7518,7247,7392,7303,7763,6930,5892,5008,4337,4148,4754,5029,6429,9727,6406,6896,4137,3016,2031,1481,1247,1104,772,549
2022-05-24,343,240,184,161,122,114,115,151,198,326,734,2162,5421,17095,20823,43705,31121,22313,14455,12082,9617,8449,7675,6960,6593,6636,6712,6371,6882,6412,5261,4575,3957,3698,3928,4004,5346,8927,5756,6657,3758,2805,2044,1563,1253,1036,741,488
2022-05-25,386,235,162,89,84,95,88,136,203,292,708,2128,5129,15721,19509,40175,29603,21622,13018,10700,8365,7004,6206,5489,5327,5376,5623,5513,5712,5123,4523,3922,3522,3491,3937,4087,5358,8758,6155,6475,3479,2737,2061,1511,1146,1105,723,550
2022-05-26,410,310,238,139,125,88,105,135,188,301,663,1903,4748,14992,18831,38344,28050,18922,12042,9994,7935,6861,6257,5851,5682,5334,5751,5219,5678,5448,4572,3886,3458,3525,3633,3901,5051,8607,5757,6473,3569,2633,1960,1549,1342,1114,753,565
2022-05-27,436,255,194,135,83,97,104,140,174,267,617,1783,4450,13745,17134,35140,23996,16343,10172,8843,6912,5923,5358,5008,5179,6721,8344,4999,5056,4935,4200,3739,3365,3279,3413,3549,4532,7763,5459,5845,3410,2547,2054,1780,1598,1404,1126,799
2022-05-28,580,414,293,242,166,74,86,115,159,250,479,1409,3238,10480,10831,22409,13426,9222,6984,6784,5284,4869,4288,4187,4044,4557,4775,3932,3707,3425,3243,2821,2938,2872,3110,3321,4275,6901,4757,5361,2955,2360,1982,1906,1827,1854,1367,1125
2022-05-29,661,513,423,217,199,111,88,118,165,167,421,1041,1986,7035,5855,10710,6572,5099,4634,5859,4419,3888,3654,3476,3282,3370,3427,3031,3162,2878,2778,2497,2453,2256,2527,2716,3476,5806,3701,3857,2174,1638,1327,1105,964,901,595,511
2022-05-30,329,221,193,149,80,71,79,112,183,244,482,1498,3946,12603,15685,32971,23066,16027,9962,8360,6442,5326,4913,4718,4342,4399,4418,4167,4403,4036,3437,3023,2636,2664,3031,2997,3864,6985,4574,5150,2406,1798,1310,1097,959,916,585,379
2022-05-31,336,256,164,101,73,65,81,124,154,238,504,1484,3806,12282,15286,32103,21849,14932,9214,7898,5755,4950,4475,4009,3876,3904,4052,3669,3994,3756,3174,2682,2392,2370,2763,2827,3624,6827,4375,4984,2401,1819,1250,1121,873,887,542,391
2022-06-01,324,218,155,111,97,78,80,132,176,199,452,1412,3360,11549,14048,29482,20694,14077,8535,7164,5389,4632,4045,3917,3708,3718,3493,3314,3630,3392,3072,2532,2267,2316,2486,2641,3326,6368,3973,4721,2309,1635,1274,1118,959,832,561,386
2022-06-02,300,224,168,82,70,51,85,105,141,201,443,1409,3270,10808,13264,27633,18932,12782,7868,6704,4815,4029,3764,3671,3182,3231,3510,3158,3173,3023,2587,2459,2075,2172,2356,2385,3198,6078,3618,4419,2108,1545,1318,1110,927,850,588,511
2022-06-03,361,205,163,103,93,61,82,104,152,200,386,1239,2947,9987,12182,25477,16932,11166,7129,6134,4477,3727,3392,3198,3072,4096,5450,3161,3004,2957,2573,2230,1950,2016,2337,2268,3022,5592,3531,4357,2113,1662,1373,1194,1239,1122,917,684
2022-06-04,516,346,319,234,124,114,98,114,195,173,335,963,2103,7006,6958,14931,9326,6352,4563,4673,3339,2793,2481,2641,2465,2889,3130,2395,2191,2160,1983,1836,1798,1853,1869,2059,2631,4686,2940,3393,1891,1501,1437,1277,1480,1428,1331,984
2022-06-05,624,375,283,226,159,82,63,109,143,133,273,706,1386,5097,3831,7521,4529,3350,3082,3958,2860,2366,2173,2091,2061,2049,2110,1876,1837,2007,1676,1569,1451,1537,1589,1700,2309,4090,2558,2576,1448,1290,1149,1014,1005,1243,860,664
2022-06-06,429,314,249,148,103,68,53,84,115,122,261,756,1479,4736,3459,5481,3003,2415,2255,3207,2154,1822,1749,1811,1725,1842,1984,1561,1442,1597,1479,1349,1233,1443,1347,1431,2216,3905,2324,2410,1400,1047,809,707,671,644,482,339
2022-06-07,275,152,141,91,52,56,74,91,129,172,329,1121,2850,9715,11586,25870,17140,11257,7117,6067,4217,3668,3416,3166,2943,2949,2944,2880,2949,2714,2374,1991,1727,1868,2035,1998,2692,5208,3114,3561,1766,1261,1011,822,760,657,439,381
2022-06-08,262,180,159,127,75,51,62,110,120,187,355,1129,2710,9483,11376,25100,16372,10556,6660,5677,3896,3363,3076,2887,2640,2740,2769,2535,2700,2474,2153,1920,1626,1724,1801,1852,2646,4981,3023,3577,1687,1161,936,845,778,721,508,458
2022-06-09,328,207,171,88,89,46,86,105,132,179,335,1039,2574,9163,11160,24457,15852,10307,6414,5288,3811,3253,2876,2705,2563,2626,2579,2315,2409,2227,1866,1619,1362,1477,1618,1688,2374,4749,2650,3403,1680,1170,969,866,744,688,511,474
2022-06-10,349,212,175,147,84,59,72,89,140,172,313,1018,2326,8208,10307,22370,13959,9292,5525,4829,3253,2691,2504,2326,2203,2917,3680,2090,2078,2100,1773,1582,1347,1418,1501,1574,2106,4482,2664,3144,1650,1179,1064,1071,965,827,721,709
2022-06-11,439,338,290,157,118,61,78,102,139,153,283,854,1883,6546,6586,14402,8003,5396,3671,3773,2466,1968,1695,1805,1727,2066,2113,1518,1497,1504,1291,1278,1214,1204,1296,1343,1930,3679,2008,2612,1243,1000,1044,1075,1467,1304,1159,809
