date,state,district,partial_male,full_male,booster_male,partial_female,full_female,booster_female,partial_missing,full_missing,booster_missing
2021-03-09,Pulau Pinang,Barat Daya,84,0,0,28,0,0,1,0,0
2021-03-09,Pulau Pinang,Seberang Perai Selatan,15,0,0,27,0,0,0,0,0
2021-03-09,Pulau Pinang,Seberang Perai Tengah,150,0,0,143,0,0,2,0,0
2021-03-09,Pulau Pinang,Seberang Perai Utara,84,0,0,148,0,0,13,0,0
2021-03-09,Pulau Pinang,Timur Laut,371,0,0,294,0,0,16,0,0
2021-03-09,Sabah,Beaufort,46,0,0,94,0,0,2,0,0
2021-03-09,Sabah,Beluran,0,0,0,0,0,0,0,0,0
2021-03-09,Sabah,Keningau,69,0,0,37,0,0,2,0,0
2021-03-09,Sabah,Kinabatangan,0,0,0,0,0,0,0,0,0
2021-03-09,Sabah,Kota Belud,21,0,0,83,0,0,5,0,0
2021-03-09,Sabah,Kota Kinabalu,324,0,0,542,0,0,26,0,0
2021-03-09,Sabah,Kota Marudu,63,0,0,64,0,0,0,0,0
2021-03-09,Sabah,Kuala Penyu,135,0,0,104,0,0,7,0,0
2021-03-09,Sabah,Kudat,0,0,0,0,0,0,0,0,0
2021-03-09,Sabah,Kunak,0,0,0,0,0,0,0,0,0
2021-03-09,Sabah,Lahad Datu,2,0,0,0,0,0,0,0,0
2021-03-09,Sabah,Nabawan,55,1,0,41,1,0,1,0,0
2021-03-09,Sabah,Papar,21,0,0,34,0,0,0,0,0
2021-03-09,Sabah,Penampang,17,0,0,39,0,0,4,0,0
2021-03-09,Sabah,Pitas,77,0,0,84,0,0,0,0,0
2021-03-09,Sabah,Putatan,129,0,0,30,0,0,53,0,0
2021-03-09,Sabah,Ranau,0,0,0,0,0,0,0,0,0
2021-03-09,Sabah,Sandakan,0,0,0,1,0,0,0,0,0
2021-03-09,Sabah,Semporna,0,0,0,0,0,0,0,0,0
2021-03-09,Sabah,Sipitang,158,0,0,105,0,0,2,0,0
2021-03-09,Sabah,Tambunan,26,0,0,44,0,0,3,0,0
2021-03-09,Sabah,Tawau,133,0,0,0,0,0,13,0,0
2021-03-09,Sabah,Telupid,0,0,0,0,0,0,0,0,0
2021-03-09,Sabah,Tenom,171,0,0,66,0,0,2,0,0
2021-03-09,Sabah,Tongod,0,0,0,0,0,0,0,0,0
2021-03-09,Sabah,Tuaran,32,0,0,46,0,0,0,0,0
2021-03-09,Sarawak,Asajaya,0,0,0,0,0,0,0,0,0
2021-03-09,Sarawak,Bau,0,0,0,0,0,0,0,0,0
2021-03-09,Sarawak,Belaga,0,0,0,0,0,0,0,0,0
2021-03-09,Sarawak,Beluru,0,0,0,0,0,0,0,0,0
2021-03-09,Sarawak,Betong,0,0,0,0,0,0,0,0,0
2021-03-09,Sarawak,Bintulu,57,1,0,128,0,0,1,1,0
2021-03-09,Sarawak,Bukit Mabong,0,0,0,0,0,0,0,0,0
2021-03-09,Sarawak,Dalat,0,0,0,0,0,0,0,0,0
2021-03-09,Sarawak,Daro,0,0,0,0,0,0,0,0,0
2021-03-09,Sarawak,Julau,0,0,0,0,0,0,0,0,0
2021-03-09,Sarawak,Kabong,0,0,0,0,0,0,0,0,0
2021-03-09,Sarawak,Kanowit,0,0,0,0,0,0,0,0,0
2021-03-09,Sarawak,Kapit,0,0,0,0,0,0,0,0,0
2021-03-09,Sarawak,Kuching,87,0,0,154,3,0,13,0,0
2021-03-09,Sarawak,Lawas,58,4,0,47,0,0,9,1,0
2021-03-09,Sarawak,Limbang,56,0,0,33,0,0,7,0,0
2021-03-09,Sarawak,Lubok Antu,0,0,0,0,0,0,0,0,0
2021-03-09,Sarawak,Lundu,5,0,0,8,0,0,11,0,0
2021-03-09,Sarawak,Maradong,0,0,0,0,0,0,0,0,0
2021-03-09,Sarawak,Marudi,93,0,0,54,0,0,21,0,0
2021-03-09,Sarawak,Matu,0,0,0,0,0,0,0,0,0
2021-03-09,Sarawak,Miri,491,0,0,624,0,0,78,0,0
2021-03-09,Sarawak,Mukah,0,0,0,0,0,0,0,0,0
2021-03-09,Sarawak,Pakan,0,0,0,0,0,0,0,0,0
2021-03-09,Sarawak,Pusa,0,0,0,0,0,0,0,0,0
2021-03-09,Sarawak,Samarahan,45,0,0,21,0,0,24,0,0
2021-03-09,Sarawak,Saratok,0,0,0,0,0,0,0,0,0
2021-03-09,Sarawak,Sarikei,0,0,0,0,0,0,0,0,0
2021-03-09,Sarawak,Sebauh,0,0,0,0,0,0,0,0,0
2021-03-09,Sarawak,Selangau,0,0,0,0,0,0,0,0,0
2021-03-09,Sarawak,Serian,0,0,0,0,0,0,0,0,0
2021-03-09,Sarawak,Sibu,0,0,0,0,0,0,0,0,0
2021-03-09,Sarawak,Simunjan,0,0,0,0,0,0,0,0,0
2021-03-09,Sarawak,Song,0,0,0,0,0,0,0,0,0
2021-03-09,Sarawak,Sri Aman,0,0,0,0,0,0,0,0,0
2021-03-09,Sarawak,Subis,0,0,0,0,0,0,0,0,0
2021-03-09,Sarawak,Tanjung Manis,0,0,0,0,0,0,0,0,0
2021-03-09,Sarawak,Tatau,0,0,0,0,0,0,0,0,0
2021-03-09,Sarawak,Tebedu,0,0,0,0,0,0,0,0,0
2021-03-09,Sarawak,Telang Usan,0,0,0,0,0,0,0,0,0
2021-03-09,Selangor,Gombak,340,0,0,775,0,0,131,0,0
2021-03-09,Selangor,Hulu Langat,134,0,0,357,0,0,2,0,0
2021-03-09,Selangor,Hulu Selangor,14,0,0,33,0,0,2,0,0
2021-03-09,Selangor,Klang,156,0,0,322,0,0,81,0,0
2021-03-09,Selangor,Kuala Langat,73,27,0,141,2,0,8,17,0
2021-03-09,Selangor,Kuala Selangor,46,0,0,93,0,0,17,0,0
2021-03-09,Selangor,Petaling,346,0,0,117,0,0,44,0,0
2021-03-09,Selangor,Sabak Bernam,13,0,0,11,0,0,0,0,0
2021-03-09,Selangor,Sepang,187,0,0,451,0,0,5,0,0
2021-03-09,Terengganu,Besut,48,0,0,100,0,0,15,0,0
2021-03-09,Terengganu,Dungun,94,0,0,69,0,0,0,0,0
2021-03-09,Terengganu,Hulu Terengganu,57,0,0,49,0,0,20,0,0
2021-03-09,Terengganu,Kemaman,72,0,0,201,0,0,4,0,0
2021-03-09,Terengganu,Kuala Nerus,120,0,0,79,0,0,5,0,0
2021-03-09,Terengganu,Kuala Terengganu,453,0,0,428,0,0,40,0,0
2021-03-09,Terengganu,Marang,165,0,0,79,0,0,8,0,0
2021-03-09,Terengganu,Setiu,25,0,0,27,0,0,34,0,0
2021-03-09,W.P. Kuala Lumpur,Kuala Lumpur,1150,1,0,1699,1,0,443,0,0
2021-03-09,W.P. Labuan,Labuan,25,0,0,1,0,0,0,0,0
2021-03-09,W.P. Putrajaya,Putrajaya,98,0,0,259,0,0,13,0,0
2021-03-10,Johor,Batu Pahat,148,0,0,117,0,0,5,0,0
2021-03-10,Johor,Johor Bahru,58,0,0,81,0,0,21,0,0
2021-03-10,Johor,Kluang,214,0,0,102,0,0,83,0,0
2021-03-10,Johor,Kota Tinggi,0,0,0,0,0,0,0,0,0
2021-03-10,Johor,Kulai,12,0,0,36,0,0,18,0,0
2021-03-10,Johor,Mersing,80,0,0,64,0,0,46,0,0
2021-03-10,Johor,Muar,0,0,0,0,0,0,0,0,0
2021-03-10,Johor,Pontian,28,0,0,67,1,0,1,0,0
2021-03-10,Johor,Segamat,58,0,0,112,0,0,11,0,0
2021-03-10,Johor,Tangkak,194,0,0,81,0,0,4,0,0
2021-03-10,Kedah,Baling,62,0,0,125,0,0,7,0,0
2021-03-10,Kedah,Bandar Baharu,11,0,0,26,0,0,5,0,0
2021-03-10,Kedah,Kota Setar,391,0,0,530,1,0,230,0,0
2021-03-10,Kedah,Kuala Muda,133,0,0,276,0,0,13,0,0
2021-03-10,Kedah,Kubang Pasu,20,0,0,52,0,0,0,0,0
2021-03-10,Kedah,Kulim,99,0,0,75,0,0,36,0,0
2021-03-10,Kedah,Langkawi,170,0,0,70,0,0,0,0,0
2021-03-10,Kedah,Padang Terap,70,0,0,49,0,0,1,0,0
2021-03-10,Kedah,Pendang,22,0,0,9,0,0,5,0,0
2021-03-10,Kedah,Pokok Sena,0,0,0,0,0,0,0,0,0
2021-03-10,Kedah,Sik,33,0,0,11,0,0,4,0,0
2021-03-10,Kedah,Yan,11,0,0,36,0,0,1,0,0
2021-03-10,Kelantan,Bachok,0,0,0,0,0,0,0,0,0
2021-03-10,Kelantan,Gua Musang,96,0,0,53,0,0,33,0,0
2021-03-10,Kelantan,Jeli,0,0,0,0,0,0,0,0,0
2021-03-10,Kelantan,Kecil Lojing,0,0,0,0,0,0,0,0,0
2021-03-10,Kelantan,Kota Bharu,0,0,0,0,0,0,0,0,0
2021-03-10,Kelantan,Kuala Krai,61,0,0,56,0,0,63,0,0
2021-03-10,Kelantan,Machang,39,0,0,30,0,0,57,0,0
2021-03-10,Kelantan,Pasir Mas,58,0,0,64,0,0,39,0,0
2021-03-10,Kelantan,Pasir Puteh,17,1,0,34,0,0,26,0,0
2021-03-10,Kelantan,Tanah Merah,30,0,0,42,0,0,0,0,0
2021-03-10,Kelantan,Tumpat,0,0,0,0,0,0,0,0,0
2021-03-10,Melaka,Alor Gajah,121,0,0,110,0,0,27,0,0
2021-03-10,Melaka,Jasin,73,0,0,31,0,0,10,0,0
2021-03-10,Melaka,Melaka Tengah,325,0,0,174,0,0,24,0,0
2021-03-10,Negeri Sembilan,Jelebu,87,0,0,65,0,0,1,0,0
2021-03-10,Negeri Sembilan,Jempol,117,0,0,118,0,0,7,0,0
2021-03-10,Negeri Sembilan,Kuala Pilah,168,0,0,182,0,0,5,0,0
2021-03-10,Negeri Sembilan,Port Dickson,55,0,0,76,0,0,15,0,0
2021-03-10,Negeri Sembilan,Rembau,83,0,0,85,0,0,1,0,0
2021-03-10,Negeri Sembilan,Seremban,585,0,0,474,0,0,48,0,0
2021-03-10,Negeri Sembilan,Tampin,96,0,0,96,0,0,0,0,0
2021-03-10,Pahang,Bentong,23,0,0,6,0,0,13,0,0
2021-03-10,Pahang,Bera,0,0,0,0,0,0,0,0,0
2021-03-10,Pahang,Cameron Highlands,0,0,0,0,0,0,0,0,0
2021-03-10,Pahang,Jerantut,0,0,0,0,0,0,0,0,0
2021-03-10,Pahang,Kuantan,165,0,0,438,0,0,16,0,0
2021-03-10,Pahang,Lipis,12,0,0,59,0,0,2,0,0
2021-03-10,Pahang,Maran,0,0,0,0,0,0,0,0,0
2021-03-10,Pahang,Pekan,0,0,0,0,0,0,0,0,0
2021-03-10,Pahang,Raub,0,0,0,0,0,0,0,0,0
2021-03-10,Pahang,Rompin,186,0,0,134,0,0,39,0,0
2021-03-10,Pahang,Temerloh,0,0,0,0,0,0,0,0,0
2021-03-10,Perak,Bagan Datuk,0,0,0,0,0,0,0,0,0
2021-03-10,Perak,Batang Padang,7,0,0,28,0,0,1,0,0
2021-03-10,Perak,Hilir Perak,35,0,0,59,0,0,1,0,0
2021-03-10,Perak,Hulu Perak,0,0,0,0,0,0,0,0,0
2021-03-10,Perak,Kampar,0,0,0,0,0,0,0,0,0
2021-03-10,Perak,Kerian,26,0,0,45,0,0,2,0,0
2021-03-10,Perak,Kinta,116,0,0,424,0,0,4,0,0
2021-03-10,Perak,Kuala Kangsar,101,0,0,100,0,0,4,0,0
2021-03-10,Perak,Larut Dan Matang,111,0,0,234,0,0,15,0,0
2021-03-10,Perak,Manjung,201,0,0,2,0,0,7,0,0
2021-03-10,Perak,Muallim,0,0,0,0,0,0,0,0,0
2021-03-10,Perak,Perak Tengah,0,0,0,0,0,0,0,0,0
2021-03-10,Perlis,Perlis,350,0,0,410,0,0,326,0,0
2021-03-10,Pulau Pinang,Barat Daya,127,0,0,58,0,0,3,0,0
2021-03-10,Pulau Pinang,Seberang Perai Selatan,25,0,0,52,0,0,1,0,0
2021-03-10,Pulau Pinang,Seberang Perai Tengah,179,0,0,251,0,0,3,0,0
2021-03-10,Pulau Pinang,Seberang Perai Utara,281,1,0,270,2,0,39,0,0
2021-03-10,Pulau Pinang,Timur Laut,219,0,0,605,0,0,30,0,0
2021-03-10,Sabah,Beaufort,219,0,0,139,0,0,3,0,0
2021-03-10,Sabah,Beluran,0,0,0,0,0,0,0,0,0
2021-03-10,Sabah,Keningau,91,0,0,12,0,0,5,0,0
2021-03-10,Sabah,Kinabatangan,0,0,0,0,0,0,0,0,0
2021-03-10,Sabah,Kota Belud,27,0,0,40,0,0,10,0,0
2021-03-10,Sabah,Kota Kinabalu,378,0,0,485,0,0,25,0,0
2021-03-10,Sabah,Kota Marudu,97,0,0,97,0,0,0,0,0
2021-03-10,Sabah,Kuala Penyu,27,0,0,43,0,0,2,0,0
2021-03-10,Sabah,Kudat,25,0,0,76,0,0,0,0,0
2021-03-10,Sabah,Kunak,0,0,0,0,0,0,0,0,0
2021-03-10,Sabah,Lahad Datu,0,0,0,0,0,0,0,0,0
2021-03-10,Sabah,Nabawan,44,0,0,41,0,0,15,0,0
2021-03-10,Sabah,Papar,21,0,0,32,0,0,1,0,0
2021-03-10,Sabah,Penampang,19,0,0,34,0,0,7,0,0
2021-03-10,Sabah,Pitas,73,0,0,85,0,0,3,0,0
2021-03-10,Sabah,Putatan,89,0,0,21,0,0,47,0,0
2021-03-10,Sabah,Ranau,48,0,0,103,0,0,1,0,0
2021-03-10,Sabah,Sandakan,0,1,0,0,2,0,0,0,0
2021-03-10,Sabah,Semporna,0,0,0,0,0,0,0,0,0
2021-03-10,Sabah,Sipitang,121,0,0,38,0,0,0,0,0
2021-03-10,Sabah,Tambunan,0,0,0,0,0,0,0,0,0
2021-03-10,Sabah,Tawau,114,0,0,0,0,0,11,0,0
2021-03-10,Sabah,Telupid,0,0,0,0,0,0,0,0,0
2021-03-10,Sabah,Tenom,107,0,0,34,0,0,3,0,0
2021-03-10,Sabah,Tongod,0,0,0,0,0,0,0,0,0
2021-03-10,Sabah,Tuaran,0,0,0,0,0,0,0,0,0
2021-03-10,Sarawak,Asajaya,0,0,0,0,0,0,0,0,0
2021-03-10,Sarawak,Bau,0,0,0,0,0,0,0,0,0
2021-03-10,Sarawak,Belaga,0,0,0,0,0,0,0,0,0
2021-03-10,Sarawak,Beluru,0,0,0,0,0,0,0,0,0
2021-03-10,Sarawak,Betong,0,0,0,0,0,0,0,0,0
2021-03-10,Sarawak,Bintulu,0,1,0,0,0,0,0,1,0
2021-03-10,Sarawak,Bukit Mabong,0,0,0,0,0,0,0,0,0
2021-03-10,Sarawak,Dalat,0,0,0,0,0,0,0,0,0
2021-03-10,Sarawak,Daro,0,0,0,0,0,0,0,0,0
2021-03-10,Sarawak,Julau,0,0,0,0,0,0,0,0,0
2021-03-10,Sarawak,Kabong,0,0,0,0,0,0,0,0,0
2021-03-10,Sarawak,Kanowit,0,0,0,0,0,0,0,0,0
2021-03-10,Sarawak,Kapit,0,0,0,0,0,0,0,0,0
2021-03-10,Sarawak,Kuching,0,0,0,0,0,0,0,0,0
2021-03-10,Sarawak,Lawas,36,0,0,18,0,0,7,0,0
2021-03-10,Sarawak,Limbang,0,0,0,0,0,0,0,0,0
2021-03-10,Sarawak,Lubok Antu,0,0,0,0,0,0,0,0,0
2021-03-10,Sarawak,Lundu,0,0,0,0,0,0,0,0,0
2021-03-10,Sarawak,Maradong,0,0,0,0,0,0,0,0,0
2021-03-10,Sarawak,Marudi,37,0,0,43,0,0,11,0,0
2021-03-10,Sarawak,Matu,0,0,0,0,0,0,0,0,0
2021-03-10,Sarawak,Miri,228,0,0,282,0,0,37,0,0
2021-03-10,Sarawak,Mukah,0,0,0,0,0,0,0,0,0
2021-03-10,Sarawak,Pakan,0,0,0,0,0,0,0,0,0
2021-03-10,Sarawak,Pusa,0,0,0,0,0,0,0,0,0
2021-03-10,Sarawak,Samarahan,0,0,0,0,0,0,0,0,0
2021-03-10,Sarawak,Saratok,0,0,0,0,0,0,0,0,0
2021-03-10,Sarawak,Sarikei,0,0,0,0,0,0,0,0,0
2021-03-10,Sarawak,Sebauh,0,0,0,0,0,0,0,0,0
2021-03-10,Sarawak,Selangau,0,0,0,0,0,0,0,0,0
2021-03-10,Sarawak,Serian,0,0,0,0,0,0,0,0,0
2021-03-10,Sarawak,Sibu,0,0,0,0,0,0,0,0,0
2021-03-10,Sarawak,Simunjan,0,0,0,0,0,0,0,0,0
2021-03-10,Sarawak,Song,0,0,0,0,0,0,0,0,0
2021-03-10,Sarawak,Sri Aman,0,0,0,0,0,0,0,0,0
2021-03-10,Sarawak,Subis,0,0,0,0,0,0,0,0,0
2021-03-10,Sarawak,Tanjung Manis,0,0,0,0,0,0,0,0,0
2021-03-10,Sarawak,Tatau,0,0,0,0,0,0,0,0,0
2021-03-10,Sarawak,Tebedu,0,0,0,0,0,0,0,0,0
2021-03-10,Sarawak,Telang Usan,0,0,0,0,0,0,0,0,0
2021-03-10,Selangor,Gombak,268,0,0,836,0,0,31,0,0
2021-03-10,Selangor,Hulu Langat,157,0,0,340,0,0,2,0,0
2021-03-10,Selangor,Hulu Selangor,22,0,0,83,0,0,3,0,0
2021-03-10,Selangor,Klang,219,0,0,455,0,0,28,0,0
2021-03-10,Selangor,Kuala Langat,93,0,0,127,0,0,16,0,0
2021-03-10,Selangor,Kuala Selangor,23,0,0,26,0,0,23,0,0
2021-03-10,Selangor,Petaling,853,0,0,421,0,0,85,0,0
2021-03-10,Selangor,Sabak Bernam,99,0,0,166,0,0,1,0,0
2021-03-10,Selangor,Sepang,201,0,0,291,0,0,7,0,0
2021-03-10,Terengganu,Besut,145,0,0,73,0,0,13,0,0
2021-03-10,Terengganu,Dungun,44,0,0,70,0,0,0,0,0
2021-03-10,Terengganu,Hulu Terengganu,59,0,0,55,0,0,13,0,0
2021-03-10,Terengganu,Kemaman,39,0,0,51,0,0,13,0,0
2021-03-10,Terengganu,Kuala Nerus,113,0,0,86,0,0,10,0,0
2021-03-10,Terengganu,Kuala Terengganu,319,0,0,369,0,0,14,0,0
2021-03-10,Terengganu,Marang,175,0,0,63,0,0,16,0,0
2021-03-10,Terengganu,Setiu,41,0,0,16,0,0,29,0,0
2021-03-10,W.P. Kuala Lumpur,Kuala Lumpur,1525,0,0,1901,0,0,386,0,0
2021-03-10,W.P. Labuan,Labuan,108,0,0,15,0,0,3,0,0
2021-03-10,W.P. Putrajaya,Putrajaya,100,0,0,283,0,0,12,0,0
2021-03-11,Johor,Batu Pahat,0,0,0,0,0,0,0,0,0
2021-03-11,Johor,Johor Bahru,234,0,0,135,0,0,86,0,0
2021-03-11,Johor,Kluang,86,0,0,7,0,0,45,0,0
2021-03-11,Johor,Kota Tinggi,248,0,0,82,0,0,26,0,0
2021-03-11,Johor,Kulai,0,0,0,0,0,0,0,0,0
2021-03-11,Johor,Mersing,0,0,0,0,0,0,0,0,0
2021-03-11,Johor,Muar,694,0,0,278,0,0,48,0,0
2021-03-11,Johor,Pontian,10,0,0,31,0,0,1,0,0
2021-03-11,Johor,Segamat,0,0,0,0,0,0,0,0,0
2021-03-11,Johor,Tangkak,60,0,0,36,0,0,0,0,0
2021-03-11,Kedah,Baling,0,0,0,0,0,0,0,0,0
2021-03-11,Kedah,Bandar Baharu,165,0,0,69,0,0,72,0,0
2021-03-11,Kedah,Kota Setar,233,0,0,336,0,0,43,0,0
2021-03-11,Kedah,Kuala Muda,0,0,0,0,0,0,0,0,0
2021-03-11,Kedah,Kubang Pasu,0,0,0,0,0,0,0,0,0
2021-03-11,Kedah,Kulim,92,0,0,77,0,0,57,0,0
2021-03-11,Kedah,Langkawi,145,0,0,25,0,0,9,0,0
2021-03-11,Kedah,Padang Terap,0,0,0,0,0,0,0,0,0
2021-03-11,Kedah,Pendang,0,0,0,0,0,0,0,0,0
2021-03-11,Kedah,Pokok Sena,0,0,0,0,0,0,0,0,0
2021-03-11,Kedah,Sik,72,0,0,40,0,0,46,0,0
2021-03-11,Kedah,Yan,118,0,0,21,0,0,23,0,0
2021-03-11,Kelantan,Bachok,0,0,0,0,0,0,0,0,0
2021-03-11,Kelantan,Gua Musang,0,0,0,0,0,0,0,0,0
2021-03-11,Kelantan,Jeli,0,0,0,0,0,0,0,0,0
2021-03-11,Kelantan,Kecil Lojing,0,0,0,0,0,0,0,0,0
2021-03-11,Kelantan,Kota Bharu,0,0,0,0,0,0,0,0,0
2021-03-11,Kelantan,Kuala Krai,48,0,0,50,0,0,40,0,0
2021-03-11,Kelantan,Machang,12,0,0,9,0,0,3,0,0
2021-03-11,Kelantan,Pasir Mas,40,0,0,46,0,0,49,0,0
2021-03-11,Kelantan,Pasir Puteh,8,0,0,10,0,0,0,0,0
2021-03-11,Kelantan,Tanah Merah,13,0,0,29,0,0,0,0,0
2021-03-11,Kelantan,Tumpat,0,1,0,0,0,0,0,0,0
2021-03-11,Melaka,Alor Gajah,116,0,0,105,0,0,25,0,0
2021-03-11,Melaka,Jasin,51,0,0,22,0,0,11,0,0
2021-03-11,Melaka,Melaka Tengah,237,0,0,272,0,0,30,0,0
2021-03-11,Negeri Sembilan,Jelebu,0,0,0,0,0,0,0,0,0
2021-03-11,Negeri Sembilan,Jempol,0,0,0,0,0,0,0,0,0
2021-03-11,Negeri Sembilan,Kuala Pilah,0,0,0,0,0,0,0,0,0
2021-03-11,Negeri Sembilan,Port Dickson,0,0,0,0,0,0,0,0,0
2021-03-11,Negeri Sembilan,Rembau,0,0,0,0,0,0,0,0,0
2021-03-11,Negeri Sembilan,Seremban,49,0,0,8,0,0,2,0,0
2021-03-11,Negeri Sembilan,Tampin,0,0,0,0,0,0,0,0,0
2021-03-11,Pahang,Bentong,231,0,0,83,0,0,82,0,0
2021-03-11,Pahang,Bera,86,0,0,39,0,0,1,0,0
2021-03-11,Pahang,Cameron Highlands,1,0,0,11,0,0,0,0,0
2021-03-11,Pahang,Jerantut,0,0,0,0,0,0,0,0,0
2021-03-11,Pahang,Kuantan,235,0,0,162,0,0,196,0,0
2021-03-11,Pahang,Lipis,0,0,0,21,0,0,3,0,0
2021-03-11,Pahang,Maran,113,0,0,102,0,0,13,0,0
2021-03-11,Pahang,Pekan,0,0,0,0,0,0,0,0,0
2021-03-11,Pahang,Raub,84,0,0,95,0,0,1,0,0
2021-03-11,Pahang,Rompin,0,0,0,0,0,0,0,0,0
2021-03-11,Pahang,Temerloh,109,0,0,204,0,0,11,0,0
2021-03-11,Perak,Bagan Datuk,0,0,0,0,0,0,0,0,0
2021-03-11,Perak,Batang Padang,29,0,0,70,0,0,4,0,0
2021-03-11,Perak,Hilir Perak,146,0,0,211,0,0,4,0,0
2021-03-11,Perak,Hulu Perak,85,0,0,54,0,0,55,0,0
2021-03-11,Perak,Kampar,43,0,0,48,0,0,0,0,0
2021-03-11,Perak,Kerian,82,0,0,60,0,0,38,0,0
2021-03-11,Perak,Kinta,248,0,0,609,0,0,15,0,0
2021-03-11,Perak,Kuala Kangsar,115,0,0,152,0,0,28,0,0
2021-03-11,Perak,Larut Dan Matang,211,0,0,278,0,0,141,0,0
2021-03-11,Perak,Manjung,271,0,0,228,0,0,16,0,0
2021-03-11,Perak,Muallim,119,0,0,220,0,0,57,0,0
2021-03-11,Perak,Perak Tengah,24,0,0,54,0,0,4,0,0
2021-03-11,Perlis,Perlis,459,0,0,168,0,0,136,0,0
2021-03-11,Pulau Pinang,Barat Daya,134,0,0,83,0,0,5,0,0
2021-03-11,Pulau Pinang,Seberang Perai Selatan,26,0,0,74,0,0,2,0,0
2021-03-11,Pulau Pinang,Seberang Perai Tengah,308,0,0,599,0,0,32,0,0
2021-03-11,Pulau Pinang,Seberang Perai Utara,263,0,0,273,0,0,62,0,0
2021-03-11,Pulau Pinang,Timur Laut,289,0,0,682,0,0,60,0,0
2021-03-11,Sabah,Beaufort,0,0,0,0,0,0,0,0,0
2021-03-11,Sabah,Beluran,0,0,0,0,0,0,0,0,0
2021-03-11,Sabah,Keningau,161,0,0,51,0,0,5,0,0
2021-03-11,Sabah,Kinabatangan,0,0,0,0,0,0,0,0,0
2021-03-11,Sabah,Kota Belud,0,0,0,0,0,0,0,0,0
2021-03-11,Sabah,Kota Kinabalu,262,0,0,453,0,0,14,0,0
2021-03-11,Sabah,Kota Marudu,96,0,0,93,0,0,0,0,0
2021-03-11,Sabah,Kuala Penyu,0,0,0,0,0,0,0,0,0
2021-03-11,Sabah,Kudat,25,0,0,73,0,0,0,0,0
2021-03-11,Sabah,Kunak,0,0,0,0,0,0,0,0,0
2021-03-11,Sabah,Lahad Datu,0,0,0,0,0,0,0,0,0
2021-03-11,Sabah,Nabawan,89,0,0,10,0,0,8,0,0
2021-03-11,Sabah,Papar,20,0,0,29,1,0,1,0,0
2021-03-11,Sabah,Penampang,19,0,0,38,0,0,3,0,0
2021-03-11,Sabah,Pitas,0,0,0,0,0,0,0,0,0
2021-03-11,Sabah,Putatan,15,0,0,14,0,0,1,0,0
2021-03-11,Sabah,Ranau,0,0,0,0,0,0,0,0,0
2021-03-11,Sabah,Sandakan,1,1,0,4,3,0,0,0,0
2021-03-11,Sabah,Semporna,0,0,0,0,0,0,0,0,0
2021-03-11,Sabah,Sipitang,134,0,0,113,0,0,0,0,0
2021-03-11,Sabah,Tambunan,0,0,0,0,0,0,0,0,0
2021-03-11,Sabah,Tawau,0,0,0,0,0,0,0,0,0
2021-03-11,Sabah,Telupid,0,0,0,0,0,0,0,0,0
2021-03-11,Sabah,Tenom,96,0,0,53,0,0,1,0,0
2021-03-11,Sabah,Tongod,0,0,0,0,0,0,0,0,0
2021-03-11,Sabah,Tuaran,21,0,0,57,0,0,0,0,0
2021-03-11,Sarawak,Asajaya,0,0,0,0,0,0,0,0,0
2021-03-11,Sarawak,Bau,0,0,0,0,0,0,0,0,0
2021-03-11,Sarawak,Belaga,0,0,0,0,0,0,0,0,0
2021-03-11,Sarawak,Beluru,0,0,0,0,0,0,0,0,0
2021-03-11,Sarawak,Betong,0,0,0,0,0,0,0,0,0
2021-03-11,Sarawak,Bintulu,0,2,0,0,0,0,0,0,0
2021-03-11,Sarawak,Bukit Mabong,0,0,0,0,0,0,0,0,0
2021-03-11,Sarawak,Dalat,0,0,0,0,0,0,0,0,0
2021-03-11,Sarawak,Daro,0,0,0,0,0,0,0,0,0
2021-03-11,Sarawak,Julau,0,0,0,0,0,0,0,0,0
2021-03-11,Sarawak,Kabong,0,0,0,0,0,0,0,0,0
2021-03-11,Sarawak,Kanowit,0,0,0,0,0,0,0,0,0
2021-03-11,Sarawak,Kapit,0,0,0,0,0,0,0,0,0
2021-03-11,Sarawak,Kuching,5,0,0,13,0,0,0,0,0
2021-03-11,Sarawak,Lawas,0,0,0,0,0,0,0,0,0
2021-03-11,Sarawak,Limbang,0,0,0,0,0,0,0,0,0
2021-03-11,Sarawak,Lubok Antu,0,0,0,0,0,0,0,0,0
2021-03-11,Sarawak,Lundu,0,0,0,0,0,0,0,0,0
2021-03-11,Sarawak,Maradong,0,0,0,0,0,0,0,0,0
2021-03-11,Sarawak,Marudi,0,0,0,0,0,0,0,0,0
2021-03-11,Sarawak,Matu,0,0,0,0,0,0,0,0,0
2021-03-11,Sarawak,Miri,0,0,0,0,0,0,0,0,0
2021-03-11,Sarawak,Mukah,0,0,0,0,0,0,0,0,0
2021-03-11,Sarawak,Pakan,0,0,0,0,0,0,0,0,0
2021-03-11,Sarawak,Pusa,0,0,0,0,0,0,0,0,0
2021-03-11,Sarawak,Samarahan,0,0,0,0,0,0,0,0,0
2021-03-11,Sarawak,Saratok,0,0,0,0,0,0,0,0,0
2021-03-11,Sarawak,Sarikei,0,0,0,0,0,0,0,0,0
2021-03-11,Sarawak,Sebauh,0,0,0,0,0,0,0,0,0
2021-03-11,Sarawak,Selangau,0,0,0,0,0,0,0,0,0
2021-03-11,Sarawak,Serian,0,0,0,0,0,0,0,0,0
