state,age_group,dose,metric,value
Negeri Sembilan,60_69,booster1,perc,84.929203539823
Negeri Sembilan,60_69,booster2,perc,5.976769911504425
Negeri Sembilan,60_69,dose1,perc,103.47676991150443
Negeri Sembilan,60_69,dose2,perc,103.0575221238938
Negeri Sembilan,70_79,booster1,perc,77.85023041474655
Negeri Sembilan,70_79,booster2,perc,7.211981566820276
Negeri Sembilan,70_79,dose1,perc,97.1589861751152
Negeri Sembilan,70_79,dose2,perc,96.83179723502305
Negeri Sembilan,80_above,booster1,perc,62.157575757575756
Negeri Sembilan,80_above,booster2,perc,6.278787878787878
Negeri Sembilan,80_above,dose1,perc,88.16363636363637
Negeri Sembilan,80_above,dose2,perc,87.27272727272727
Negeri Sembilan,adolescent,booster1,perc,1.4589235127478755
Negeri Sembilan,adolescent,booster2,perc,0.016052880075542966
Negeri Sembilan,adolescent,dose1,perc,105.61000944287062
Negeri Sembilan,adolescent,dose2,perc,104.45136921624174
Negeri Sembilan,adult,booster1,perc,80.9422607421875
Negeri Sembilan,adult,booster2,perc,3.5664062500000004
Negeri Sembilan,adult,dose1,perc,104.52197265625
Negeri Sembilan,adult,dose2,perc,103.7467041015625
Negeri Sembilan,child,booster1,perc,0.08617747440273038
Negeri Sembilan,child,booster2,perc,0.0008532423208191126
Negeri Sembilan,child,dose1,perc,56.06825938566553
Negeri Sembilan,child,dose2,perc,49.31228668941979
Negeri Sembilan,elderly,booster1,perc,80.38522954091817
Negeri Sembilan,elderly,booster2,perc,6.366600133067199
Negeri Sembilan,elderly,dose1,perc,99.97139055222888
Negeri Sembilan,elderly,dose2,perc,99.52694610778443
Negeri Sembilan,total,booster1,perc,58.882540526175916
Negeri Sembilan,total,booster2,perc,2.5896004960581096
Negeri Sembilan,total,dose1,perc,91.57560457082116
Negeri Sembilan,total,dose2,perc,90.20294091593587
Pahang,0_4,booster1,perc,0.0
Pahang,0_4,booster2,perc,0.0
Pahang,0_4,dose1,perc,0.0
Pahang,0_4,dose2,perc,0.0
Pahang,12_17,booster1,perc,1.3476744186046512
Pahang,12_17,booster2,perc,0.00813953488372093
Pahang,12_17,dose1,perc,88.175
Pahang,12_17,dose2,perc,86.06918604651163
Pahang,18_29,booster1,perc,41.86399794713883
Pahang,18_29,booster2,perc,0.7041313831152168
Pahang,18_29,dose1,perc,77.13574544521427
Pahang,18_29,dose2,perc,76.47780343854247
Pahang,30_39,booster1,perc,52.78449217327994
Pahang,30_39,booster2,perc,1.2599199126319622
Pahang,30_39,dose1,perc,89.32617400800873
Pahang,30_39,dose2,perc,88.39242810338551
Pahang,40_49,booster1,perc,63.64407744874715
Pahang,40_49,booster2,perc,1.4533029612756263
Pahang,40_49,dose1,perc,101.37243735763097
Pahang,40_49,dose2,perc,100.48405466970387
Pahang,50_59,booster1,perc,61.362908605737154
Pahang,50_59,booster2,perc,1.7191460973982653
Pahang,50_59,dose1,perc,92.70647098065376
Pahang,50_59,dose2,perc,92.17611741160773
Pahang,5_11,booster1,perc,0.08722741433021806
Pahang,5_11,booster2,perc,0.0005192107995846313
Pahang,5_11,dose1,perc,39.75077881619938
Pahang,5_11,dose2,perc,33.94807892004154
Pahang,60_69,booster1,perc,61.33449781659389
Pahang,60_69,booster2,perc,2.874235807860262
Pahang,60_69,dose1,perc,89.75807860262009
Pahang,60_69,dose2,perc,89.34323144104803
Pahang,70_79,booster1,perc,52.518272425249165
Pahang,70_79,booster2,perc,2.9385382059800667
Pahang,70_79,dose1,perc,79.09634551495016
Pahang,70_79,dose2,perc,78.78073089700996
Pahang,80_above,booster1,perc,34.243589743589745
Pahang,80_above,booster2,perc,1.7606837606837609
Pahang,80_above,dose1,perc,57.93589743589743
Pahang,80_above,dose2,perc,57.41452991452991
Pahang,adolescent,booster1,perc,1.3476744186046512
Pahang,adolescent,booster2,perc,0.00813953488372093
Pahang,adolescent,dose1,perc,88.175
Pahang,adolescent,dose2,perc,86.06918604651163
Pahang,adult,booster1,perc,53.221969696969694
Pahang,adult,booster2,perc,1.4496632996632997
Pahang,adult,dose1,perc,88.59671717171717
Pahang,adult,dose2,perc,87.61380471380471
Pahang,child,booster1,perc,0.08722741433021806
Pahang,child,booster2,perc,0.0005192107995846313
Pahang,child,dose1,perc,39.75077881619938
Pahang,child,dose2,perc,33.94807892004154
Pahang,elderly,booster1,perc,55.45532559313479
Pahang,elderly,booster2,perc,2.7622412922766277
Pahang,elderly,dose1,perc,82.75921251892984
Pahang,elderly,dose2,perc,82.36193841494195
Pahang,total,booster1,perc,37.67810292633703
Pahang,total,booster2,perc,1.0231495221701192
Pahang,total,dose1,perc,76.02243722918027
Pahang,total,dose2,perc,74.45094082032409
Perak,0_4,booster1,perc,0.0
Perak,0_4,booster2,perc,0.0
Perak,0_4,dose1,perc,0.0
Perak,0_4,dose2,perc,0.0
Perak,12_17,booster1,perc,2.8074561403508773
Perak,12_17,booster2,perc,0.01929824561403509
Perak,12_17,dose1,perc,94.75964912280702
Perak,12_17,dose2,perc,91.70877192982456
Perak,18_29,booster1,perc,49.39258114374034
Perak,18_29,booster2,perc,0.9393783273226859
Perak,18_29,dose1,perc,75.41164348274086
Perak,18_29,dose2,perc,74.86415936802335
Perak,30_39,booster1,perc,60.42085048010974
Perak,30_39,booster2,perc,1.718244170096022
Perak,30_39,dose1,perc,90.85871056241427
Perak,30_39,dose2,perc,89.97668038408779
Perak,40_49,booster1,perc,74.16653696498055
Perak,40_49,booster2,perc,2.03852140077821
Perak,40_49,dose1,perc,105.48404669260701
Perak,40_49,dose2,perc,104.55136186770429
Perak,50_59,booster1,perc,70.89746500189179
Perak,50_59,booster2,perc,2.4177071509648127
Perak,50_59,dose1,perc,97.61445327279607
Perak,50_59,dose2,perc,96.98070374574347
Perak,5_11,booster1,perc,0.08969545264914476
Perak,5_11,booster2,perc,0.0008343763037129745
Perak,5_11,dose1,perc,50.16061743846475
Perak,5_11,dose2,perc,43.2186065915728
Perak,60_69,booster1,perc,71.73360107095047
Perak,60_69,booster2,perc,4.257474341811691
Perak,60_69,dose1,perc,94.64123159303882
Perak,60_69,dose2,perc,94.09861668897813
Perak,70_79,booster1,perc,63.78971603990791
Perak,70_79,booster2,perc,5.054489639293937
Perak,70_79,dose1,perc,84.14428242517268
Perak,70_79,dose2,perc,83.63622409823485
Perak,80_above,booster1,perc,48.09172661870504
Perak,80_above,booster2,perc,3.7338129496402876
Perak,80_above,dose1,perc,68.90467625899281
Perak,80_above,dose2,perc,68.14388489208632
Perak,adolescent,booster1,perc,2.8074561403508773
Perak,adolescent,booster2,perc,0.01929824561403509
Perak,adolescent,dose1,perc,94.75964912280702
Perak,adolescent,dose2,perc,91.70877192982456
Perak,adult,booster1,perc,62.177945796283474
Perak,adult,booster2,perc,2.2427985730259303
Perak,adult,dose1,perc,89.96294127043288
Perak,adult,dose2,perc,88.9779564453437
Perak,child,booster1,perc,0.08969545264914476
Perak,child,booster2,perc,0.0008343763037129745
Perak,child,dose1,perc,50.16061743846475
Perak,child,dose2,perc,43.2186065915728
Perak,elderly,booster1,perc,66.00292682926829
Perak,elderly,booster2,perc,4.439756097560975
Perak,elderly,dose1,perc,87.81512195121951
Perak,elderly,dose2,perc,87.25390243902439
Perak,total,booster1,perc,46.80669589477879
Perak,total,booster2,perc,1.6806695894778796
Perak,total,dose1,perc,80.74455958549223
Perak,total,dose2,perc,79.0667995217218
Perlis,0_4,booster1,perc,0.0
Perlis,0_4,booster2,perc,0.0
Perlis,0_4,dose1,perc,0.0
Perlis,0_4,dose2,perc,0.0
Perlis,12_17,booster1,perc,0.3826086956521739
Perlis,12_17,booster2,perc,0.0
Perlis,12_17,dose1,perc,107.29565217391304
Perlis,12_17,dose2,perc,105.3913043478261
Perlis,18_29,booster1,perc,37.945422535211264
Perlis,18_29,booster2,perc,0.5
Perlis,18_29,dose1,perc,92.47359154929578
Perlis,18_29,dose2,perc,91.87323943661971
Perlis,30_39,booster1,perc,39.23716381418093
Perlis,30_39,booster2,perc,0.9168704156479218
Perlis,30_39,dose1,perc,98.72616136919315
Perlis,30_39,dose2,perc,97.92665036674816
Perlis,40_49,booster1,perc,51.400862068965516
Perlis,40_49,booster2,perc,0.8706896551724137
Perlis,40_49,dose1,perc,123.93534482758622
Perlis,40_49,dose2,perc,123.25862068965516
Perlis,50_59,booster1,perc,48.51807228915663
Perlis,50_59,booster2,perc,0.5903614457831325
Perlis,50_59,dose1,perc,105.35341365461848
Perlis,50_59,dose2,perc,104.86345381526105
Perlis,5_11,booster1,perc,0.024054982817869417
Perlis,5_11,booster2,perc,0.0
Perlis,5_11,dose1,perc,31.63917525773196
Perlis,5_11,dose2,perc,25.93470790378007
Perlis,60_69,booster1,perc,54.092233009708735
Perlis,60_69,booster2,perc,0.9320388349514563
Perlis,60_69,dose1,perc,98.84466019417476
Perlis,60_69,dose2,perc,98.35922330097088
Perlis,70_79,booster1,perc,48.89090909090909
Perlis,70_79,booster2,perc,0.8818181818181818
Perlis,70_79,dose1,perc,92.89090909090909
Perlis,70_79,dose2,perc,92.30000000000001
Perlis,80_above,booster1,perc,31.02127659574468
Perlis,80_above,booster2,perc,0.851063829787234
Perlis,80_above,dose1,perc,73.23404255319149
Perlis,80_above,dose2,perc,72.29787234042553
Perlis,adolescent,booster1,perc,0.3826086956521739
Perlis,adolescent,booster2,perc,0.0
Perlis,adolescent,dose1,perc,107.29565217391304
Perlis,adolescent,dose2,perc,105.3913043478261
Perlis,adult,booster1,perc,43.92806150466777
Perlis,adult,booster2,perc,0.7375068643602416
Perlis,adult,dose1,perc,100.64579901153212
Perlis,adult,dose2,perc,99.86930258099946
Perlis,child,booster1,perc,0.024054982817869417
Perlis,child,booster2,perc,0.0
Perlis,child,dose1,perc,31.63917525773196
Perlis,child,dose2,perc,25.93470790378007
Perlis,elderly,booster1,perc,49.528925619834716
Perlis,elderly,booster2,perc,0.9063360881542699
Perlis,elderly,dose1,perc,93.72451790633609
Perlis,elderly,dose2,perc,93.14876033057851
Perlis,total,booster1,perc,31.34559686888454
Perlis,total,booster2,perc,0.5256360078277886
Perlis,total,dose1,perc,84.9945205479452
Perlis,total,dose2,perc,83.61996086105675
Pulau Pinang,0_4,booster1,perc,0.0
Pulau Pinang,0_4,booster2,perc,0.0
Pulau Pinang,0_4,dose1,perc,0.0
Pulau Pinang,0_4,dose2,perc,0.0
Pulau Pinang,12_17,booster1,perc,1.7474892395982784
Pulau Pinang,12_17,booster2,perc,0.007890961262553804
Pulau Pinang,12_17,dose1,perc,97.8170731707317
Pulau Pinang,12_17,dose2,perc,96.0035868005739
Pulau Pinang,18_29,booster1,perc,72.83730463745837
Pulau Pinang,18_29,booster2,perc,1.2459646425826287
Pulau Pinang,18_29,dose1,perc,104.07558288496028
Pulau Pinang,18_29,dose2,perc,103.31616705098642
Pulau Pinang,30_39,booster1,perc,74.73177938279711
Pulau Pinang,30_39,booster2,perc,2.0121470781352593
Pulau Pinang,30_39,dose1,perc,100.48686802363756
Pulau Pinang,30_39,dose2,perc,99.87360472751149
Pulau Pinang,40_49,booster1,perc,83.30713370354549
Pulau Pinang,40_49,booster2,perc,2.08842375053396
Pulau Pinang,40_49,dose1,perc,105.5173002990175
Pulau Pinang,40_49,dose2,perc,104.96838957710379
Pulau Pinang,50_59,booster1,perc,80.85432473444612
Pulau Pinang,50_59,booster2,perc,2.4688922610015176
Pulau Pinang,50_59,dose1,perc,98.39757207890743
Pulau Pinang,50_59,dose2,perc,97.9610520991401
Pulau Pinang,5_11,booster1,perc,0.10796915167095116
Pulau Pinang,5_11,booster2,perc,0.0
Pulau Pinang,5_11,dose1,perc,53.51478149100257
Pulau Pinang,5_11,dose2,perc,48.044987146529564
Pulau Pinang,60_69,booster1,perc,85.16306620209059
Pulau Pinang,60_69,booster2,perc,4.055052264808363
Pulau Pinang,60_69,dose1,perc,99.68501742160278
Pulau Pinang,60_69,dose2,perc,99.34843205574913
Pulau Pinang,70_79,booster1,perc,80.94025974025975
Pulau Pinang,70_79,booster2,perc,5.232467532467532
Pulau Pinang,70_79,dose1,perc,95.72857142857143
Pulau Pinang,70_79,dose2,perc,95.4090909090909
Pulau Pinang,80_above,booster1,perc,73.92250922509224
Pulau Pinang,80_above,booster2,perc,5.464944649446495
Pulau Pinang,80_above,dose1,perc,92.08118081180811
Pulau Pinang,80_above,dose2,perc,91.37269372693727
Pulau Pinang,adolescent,booster1,perc,1.7474892395982784
Pulau Pinang,adolescent,booster2,perc,0.007890961262553804
Pulau Pinang,adolescent,dose1,perc,97.8170731707317
Pulau Pinang,adolescent,dose2,perc,96.0035868005739
Pulau Pinang,adult,booster1,perc,79.01171505493706
Pulau Pinang,adult,booster2,perc,2.4001309757694824
Pulau Pinang,adult,dose1,perc,103.06716146401804
Pulau Pinang,adult,dose2,perc,102.33398821218074
Pulau Pinang,child,booster1,perc,0.10796915167095116
Pulau Pinang,child,booster2,perc,0.0
Pulau Pinang,child,dose1,perc,53.51478149100257
Pulau Pinang,child,dose2,perc,48.044987146529564
Pulau Pinang,elderly,booster1,perc,82.61954765751211
Pulau Pinang,elderly,booster2,perc,4.575525040387722
Pulau Pinang,elderly,dose1,perc,97.62237479806139
Pulau Pinang,elderly,dose2,perc,97.25040387722133
Pulau Pinang,total,booster1,perc,61.34945327471536
Pulau Pinang,total,booster2,perc,1.8597677826626084
Pulau Pinang,total,dose1,perc,92.21497012738136
Pulau Pinang,total,dose2,perc,91.02485627324991
Sabah,0_4,booster1,perc,0.0
Sabah,0_4,booster2,perc,0.0
Sabah,0_4,dose1,perc,0.0
Sabah,0_4,dose2,perc,0.0
Sabah,12_17,booster1,perc,1.1363209760675739
Sabah,12_17,booster2,perc,0.008446738620366025
Sabah,12_17,dose1,perc,78.52745190051618
Sabah,12_17,dose2,perc,75.62153918348193
Sabah,18_29,booster1,perc,24.298585598824392
Sabah,18_29,booster2,perc,0.4028288023512123
Sabah,18_29,dose1,perc,60.63574577516532
Sabah,18_29,dose2,perc,59.70637398971345
Sabah,30_39,booster1,perc,31.75551336351687
Sabah,30_39,booster2,perc,0.8399298963049511
Sabah,30_39,dose1,perc,70.37184168248868
Sabah,30_39,dose2,perc,69.33825032861107
Sabah,40_49,booster1,perc,41.30810028929604
Sabah,40_49,booster2,perc,0.899228543876567
Sabah,40_49,dose1,perc,84.91031822565091
Sabah,40_49,dose2,perc,83.89440694310511
Sabah,50_59,booster1,perc,45.379878267096316
Sabah,50_59,booster2,perc,0.974579305406373
Sabah,50_59,dose1,perc,93.87289652703187
Sabah,50_59,dose2,perc,92.69029717150018
Sabah,5_11,booster1,perc,0.1878345498783455
Sabah,5_11,booster2,perc,0.00048661800486618
Sabah,5_11,dose1,perc,34.446228710462286
Sabah,5_11,dose2,perc,26.963503649635033
Sabah,60_69,booster1,perc,48.34188544152745
Sabah,60_69,booster2,perc,1.4433174224343674
Sabah,60_69,dose1,perc,92.71658711217184
Sabah,60_69,dose2,perc,91.46002386634845
Sabah,70_79,booster1,perc,48.577302631578945
Sabah,70_79,booster2,perc,1.9835526315789473
Sabah,70_79,dose1,perc,90.70723684210526
Sabah,70_79,dose2,perc,89.35855263157895
Sabah,80_above,booster1,perc,39.58252427184466
Sabah,80_above,booster2,perc,1.7038834951456312
Sabah,80_above,dose1,perc,90.44174757281553
Sabah,80_above,dose2,perc,87.90776699029126
Sabah,adolescent,booster1,perc,1.1363209760675739
Sabah,adolescent,booster2,perc,0.008446738620366025
Sabah,adolescent,dose1,perc,78.52745190051618
Sabah,adolescent,dose2,perc,75.62153918348193
Sabah,adult,booster1,perc,34.392843996171685
Sabah,adult,booster2,perc,0.7881543105352279
Sabah,adult,dose1,perc,78.75053375542959
Sabah,adult,dose2,perc,77.07137598468674
Sabah,child,booster1,perc,0.1878345498783455
Sabah,child,booster2,perc,0.00048661800486618
Sabah,child,dose1,perc,34.446228710462286
Sabah,child,dose2,perc,26.963503649635033
Sabah,elderly,booster1,perc,47.674698795180724
Sabah,elderly,booster2,perc,1.5967871485943776
Sabah,elderly,dose1,perc,92.03775100401607
Sabah,elderly,dose2,perc,90.65301204819278
Sabah,total,booster1,perc,24.525270711024135
Sabah,total,booster2,perc,0.5596607958251794
Sabah,total,dose1,perc,68.24774951076321
Sabah,total,dose2,perc,65.93189823874755
Sarawak,0_4,booster1,perc,0.0
Sarawak,0_4,booster2,perc,0.0
Sarawak,0_4,dose1,perc,0.0
Sarawak,0_4,dose2,perc,0.0
Sarawak,12_17,booster1,perc,2.190525587828492
Sarawak,12_17,booster2,perc,0.012793914246196404
Sarawak,12_17,dose1,perc,94.18430152143846
Sarawak,12_17,dose2,perc,91.85477178423237
Sarawak,18_29,booster1,perc,64.47512326311072
Sarawak,18_29,booster2,perc,2.7034214851337217
Sarawak,18_29,dose1,perc,77.93381144479306
Sarawak,18_29,dose2,perc,77.15568504407591
Sarawak,30_39,booster1,perc,75.43436645396537
Sarawak,30_39,booster2,perc,5.11052871467639
Sarawak,30_39,dose1,perc,89.50410209662716
Sarawak,30_39,dose2,perc,88.63263445761167
Sarawak,40_49,booster1,perc,87.73793962029256
Sarawak,40_49,booster2,perc,5.499844382197323
Sarawak,40_49,dose1,perc,101.96420790538438
Sarawak,40_49,dose2,perc,101.09866168689699
Sarawak,50_59,booster1,perc,84.30270457697642
Sarawak,50_59,booster2,perc,5.608876560332871
Sarawak,50_59,dose1,perc,96.58044382801666
Sarawak,50_59,dose2,perc,95.91088765603328
Sarawak,5_11,booster1,perc,0.6699300699300699
Sarawak,5_11,booster2,perc,0.00034965034965034965
Sarawak,5_11,dose1,perc,101.18951048951048
Sarawak,5_11,dose2,perc,90.83881118881119
Sarawak,60_69,booster1,perc,83.7741456166419
Sarawak,60_69,booster2,perc,7.732045567112432
Sarawak,60_69,dose1,perc,95.7964338781575
Sarawak,60_69,dose2,perc,95.21792966815255
Sarawak,70_79,booster1,perc,71.4228515625
Sarawak,70_79,booster2,perc,7.108398437500001
Sarawak,70_79,dose1,perc,87.4208984375
Sarawak,70_79,dose2,perc,86.61328125
Sarawak,80_above,booster1,perc,48.06363636363636
Sarawak,80_above,booster2,perc,4.286363636363636
Sarawak,80_above,dose1,perc,68.32954545454545
Sarawak,80_above,dose2,perc,67.37045454545455
Sarawak,adolescent,booster1,perc,2.190525587828492
Sarawak,adolescent,booster2,perc,0.012793914246196404
Sarawak,adolescent,dose1,perc,94.18430152143846
Sarawak,adolescent,dose2,perc,91.85477178423237
Sarawak,adult,booster1,perc,76.70364454769856
Sarawak,adult,booster2,perc,4.848119645709308
Sarawak,adult,dose1,perc,94.30811674168724
Sarawak,adult,dose2,perc,92.33275252891922
Sarawak,child,booster1,perc,0.6699300699300699
Sarawak,child,booster2,perc,0.00034965034965034965
Sarawak,child,dose1,perc,101.18951048951048
Sarawak,child,dose2,perc,90.83881118881119
Sarawak,elderly,booster1,perc,75.63163939132932
Sarawak,elderly,booster2,perc,7.113407981625036
Sarawak,elderly,dose1,perc,89.8641975308642
Sarawak,elderly,dose2,perc,89.17025552684467
Sarawak,total,booster1,perc,56.39625446950119
Sarawak,total,booster2,perc,3.5474563670478276
Sarawak,total,dose1,perc,88.86901263851028
Sarawak,total,dose2,perc,86.13764293553298
Selangor,0_4,booster1,perc,0.0
Selangor,0_4,booster2,perc,0.0
Selangor,0_4,dose1,perc,0.0
Selangor,0_4,dose2,perc,0.0
Selangor,12_17,booster1,perc,3.0776077885952713
Selangor,12_17,booster2,perc,0.02767732962447844
Selangor,12_17,dose1,perc,99.61891515994436
Selangor,12_17,dose2,perc,97.28539638386648
Selangor,18_29,booster1,perc,98.81835655934647
Selangor,18_29,booster2,perc,4.411340701585776
Selangor,18_29,dose1,perc,133.44990389235946
Selangor,18_29,dose2,perc,131.97158817876021
Selangor,30_39,booster1,perc,90.23652319264521
Selangor,30_39,booster2,perc,5.750999940302071
Selangor,30_39,dose1,perc,116.01032774162736
Selangor,30_39,dose2,perc,115.03325174616441
Selangor,40_49,booster1,perc,95.81324077209618
Selangor,40_49,booster2,perc,6.3823230612936
Selangor,40_49,dose1,perc,116.15348797832712
Selangor,40_49,dose2,perc,115.23196749068742
Selangor,50_59,booster1,perc,90.40487336454207
Selangor,50_59,booster2,perc,7.513503781058696
Selangor,50_59,dose1,perc,105.18833273316528
Selangor,50_59,dose2,perc,104.39395030608571
Selangor,5_11,booster1,perc,0.20746285331247907
Selangor,5_11,booster2,perc,0.0011171936096525527
Selangor,5_11,dose1,perc,58.041447882918106
Selangor,5_11,dose2,perc,50.41626633895654
Selangor,60_69,booster1,perc,96.0552977571539
Selangor,60_69,booster2,perc,11.868716163959784
Selangor,60_69,dose1,perc,109.4437354988399
Selangor,60_69,dose2,perc,108.8321732405259
Selangor,70_79,booster1,perc,90.81325552313464
Selangor,70_79,booster2,perc,14.144643601500626
Selangor,70_79,dose1,perc,103.58232596915383
Selangor,70_79,dose2,perc,102.93955814922884
Selangor,80_above,booster1,perc,96.52340425531915
Selangor,80_above,booster2,perc,15.307801418439718
Selangor,80_above,dose1,perc,117.67234042553191
Selangor,80_above,dose2,perc,116.16312056737587
Selangor,adolescent,booster1,perc,3.0776077885952713
Selangor,adolescent,booster2,perc,0.02767732962447844
Selangor,adolescent,dose1,perc,99.61891515994436
Selangor,adolescent,dose2,perc,97.28539638386648
Selangor,adult,booster1,perc,95.53524863308421
Selangor,adult,booster2,perc,6.873192274094923
Selangor,adult,dose1,perc,120.45656604872367
Selangor,adult,dose2,perc,119.1862887832023
Selangor,child,booster1,perc,0.20746285331247907
Selangor,child,booster2,perc,0.0011171936096525527
Selangor,child,dose1,perc,58.041447882918106
Selangor,child,dose2,perc,50.41626633895654
Selangor,elderly,booster1,perc,94.57564040599323
Selangor,elderly,booster2,perc,12.821411309811504
Selangor,elderly,dose1,perc,108.4456259062349
Selangor,elderly,dose2,perc,107.74855002416626
Selangor,total,booster1,perc,70.44338188125164
Selangor,total,booster2,perc,5.049965549193376
Selangor,total,dose1,perc,103.1406424481456
Selangor,total,dose2,perc,101.19765259331417
Terengganu,0_4,booster1,perc,0.0
Terengganu,0_4,booster2,perc,0.0
Terengganu,0_4,dose1,perc,0.0
Terengganu,0_4,dose2,perc,0.0
Terengganu,12_17,booster1,perc,0.38913043478260867
Terengganu,12_17,booster2,perc,0.0036231884057971015
Terengganu,12_17,dose1,perc,94.8855072463768
Terengganu,12_17,dose2,perc,92.94565217391305
Terengganu,18_29,booster1,perc,35.73530422825713
Terengganu,18_29,booster2,perc,0.44929529047782746
Terengganu,18_29,dose1,perc,84.57270539704366
Terengganu,18_29,dose2,perc,84.03368855276727
Terengganu,30_39,booster1,perc,44.88292682926829
Terengganu,30_39,booster2,perc,0.9360433604336043
Terengganu,30_39,dose1,perc,96.85853658536585
Terengganu,30_39,dose2,perc,96.09539295392953
Terengganu,40_49,booster1,perc,53.47906197654942
Terengganu,40_49,booster2,perc,0.8551088777219431
Terengganu,40_49,dose1,perc,104.94221105527639
Terengganu,40_49,dose2,perc,104.12730318257957
Terengganu,50_59,booster1,perc,49.91970121381886
Terengganu,50_59,booster2,perc,0.7292250233426705
Terengganu,50_59,dose1,perc,95.41736694677871
Terengganu,50_59,dose2,perc,94.57889822595705
Terengganu,5_11,booster1,perc,0.03133743704532736
Terengganu,5_11,booster2,perc,0.0
Terengganu,5_11,dose1,perc,20.48628987129267
Terengganu,5_11,dose2,perc,17.232792389479577
Terengganu,60_69,booster1,perc,51.039189189189194
Terengganu,60_69,booster2,perc,0.9567567567567569
Terengganu,60_69,dose1,perc,94.55
Terengganu,60_69,dose2,perc,93.96891891891892
Terengganu,70_79,booster1,perc,39.111111111111114
Terengganu,70_79,booster2,perc,0.9385964912280702
Terengganu,70_79,dose1,perc,83.08771929824562
Terengganu,70_79,dose2,perc,82.10526315789474
Terengganu,80_above,booster1,perc,23.563025210084035
Terengganu,80_above,booster2,perc,0.7310924369747899
Terengganu,80_above,dose1,perc,65.34453781512605
Terengganu,80_above,dose2,perc,64.63025210084034
Terengganu,adolescent,booster1,perc,0.38913043478260867
Terengganu,adolescent,booster2,perc,0.0036231884057971015
Terengganu,adolescent,dose1,perc,94.8855072463768
Terengganu,adolescent,dose2,perc,92.94565217391305
Terengganu,adult,booster1,perc,43.80827250608272
Terengganu,adult,booster2,perc,0.7332116788321168
Terengganu,adult,dose1,perc,93.65170316301703
Terengganu,adult,dose2,perc,92.430900243309
Terengganu,child,booster1,perc,0.03133743704532736
Terengganu,child,booster2,perc,0.0
Terengganu,child,dose1,perc,20.48628987129267
Terengganu,child,dose2,perc,17.232792389479577
Terengganu,elderly,booster1,perc,44.92006661115737
Terengganu,elderly,booster2,perc,0.9292256452955869
Terengganu,elderly,dose1,perc,88.39217318900916
Terengganu,elderly,dose2,perc,87.68359700249792
Terengganu,total,booster1,perc,28.28552383939774
Terengganu,total,booster2,perc,0.4730238393977415
Terengganu,total,dose1,perc,73.50752823086574
Terengganu,total,dose2,perc,72.0547365119197
W.P. Kuala Lumpur,0_4,booster1,perc,0.0
W.P. Kuala Lumpur,0_4,booster2,perc,0.0
W.P. Kuala Lumpur,0_4,dose1,perc,0.0
W.P. Kuala Lumpur,0_4,dose2,perc,0.0
W.P. Kuala Lumpur,12_17,booster1,perc,3.0776077885952713
W.P. Kuala Lumpur,12_17,booster2,perc,0.02767732962447844
W.P. Kuala Lumpur,12_17,dose1,perc,99.61891515994436
W.P. Kuala Lumpur,12_17,dose2,perc,97.28539638386648
W.P. Kuala Lumpur,18_29,booster1,perc,98.81835655934647
W.P. Kuala Lumpur,18_29,booster2,perc,4.411340701585776
W.P. Kuala Lumpur,18_29,dose1,perc,133.44990389235946
W.P. Kuala Lumpur,18_29,dose2,perc,131.97158817876021
W.P. Kuala Lumpur,30_39,booster1,perc,90.23652319264521
W.P. Kuala Lumpur,30_39,booster2,perc,5.750999940302071
W.P. Kuala Lumpur,30_39,dose1,perc,116.01032774162736
W.P. Kuala Lumpur,30_39,dose2,perc,115.03325174616441
W.P. Kuala Lumpur,40_49,booster1,perc,95.81324077209618
W.P. Kuala Lumpur,40_49,booster2,perc,6.3823230612936
W.P. Kuala Lumpur,40_49,dose1,perc,116.15348797832712
W.P. Kuala Lumpur,40_49,dose2,perc,115.23196749068742
W.P. Kuala Lumpur,50_59,booster1,perc,90.40487336454207
W.P. Kuala Lumpur,50_59,booster2,perc,7.513503781058696
W.P. Kuala Lumpur,50_59,dose1,perc,105.18833273316528
W.P. Kuala Lumpur,50_59,dose2,perc,104.39395030608571
W.P. Kuala Lumpur,5_11,booster1,perc,0.20746285331247907
W.P. Kuala Lumpur,5_11,booster2,perc,0.0011171936096525527
W.P. Kuala Lumpur,5_11,dose1,perc,58.041447882918106
W.P. Kuala Lumpur,5_11,dose2,perc,50.41626633895654
W.P. Kuala Lumpur,60_69,booster1,perc,96.0552977571539
W.P. Kuala Lumpur,60_69,booster2,perc,11.868716163959784
W.P. Kuala Lumpur,60_69,dose1,perc,109.4437354988399
W.P. Kuala Lumpur,60_69,dose2,perc,108.8321732405259
W.P. Kuala Lumpur,70_79,booster1,perc,90.81325552313464
W.P. Kuala Lumpur,70_79,booster2,perc,14.144643601500626
W.P. Kuala Lumpur,70_79,dose1,perc,103.58232596915383
W.P. Kuala Lumpur,70_79,dose2,perc,102.93955814922884
W.P. Kuala Lumpur,80_above,booster1,perc,96.52340425531915
W.P. Kuala Lumpur,80_above,booster2,perc,15.307801418439718
W.P. Kuala Lumpur,80_above,dose1,perc,117.67234042553191
W.P. Kuala Lumpur,80_above,dose2,perc,116.16312056737587
W.P. Kuala Lumpur,adolescent,booster1,perc,3.0776077885952713
W.P. Kuala Lumpur,adolescent,booster2,perc,0.02767732962447844
W.P. Kuala Lumpur,adolescent,dose1,perc,99.61891515994436
W.P. Kuala Lumpur,adolescent,dose2,perc,97.28539638386648
