date,daily_partial,daily_full,daily_booster,daily_booster2,daily,daily_partial_adol,daily_full_adol,daily_booster_adol,daily_booster2_adol,daily_partial_child,daily_full_child,daily_booster_child,daily_booster2_child,cumul_partial,cumul_full,cumul_booster,cumul_booster2,cumul,cumul_partial_adol,cumul_full_adol,cumul_booster_adol,cumul_booster2_adol,cumul_partial_child,cumul_full_child,cumul_booster_child,cumul_booster2_child,pfizer1,pfizer2,pfizer3,pfizer4,sinovac1,sinovac2,sinovac3,sinovac4,astra1,astra2,astra3,astra4,sinopharm1,sinopharm2,sinopharm3,sinopharm4,cansino,cansino3,cansino4,pending1,pending2,pending3,pending4
2021-02-24,66,3,0,0,69,0,0,0,0,2,0,0,0,66,3,0,0,69,0,0,0,0,2,0,0,0,65,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2021-02-25,1149,2,0,0,1151,0,0,0,0,0,0,0,0,1215,5,0,0,1220,0,0,0,0,2,0,0,0,1146,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
2021-02-26,4103,3,0,0,4106,0,0,0,0,0,0,0,0,5318,8,0,0,5326,0,0,0,0,2,0,0,0,4095,1,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,7,0,0,0
2021-02-27,6721,6,0,0,6727,0,0,0,0,0,0,0,0,12039,14,0,0,12053,0,0,0,0,2,0,0,0,6699,1,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0
2021-02-28,6719,6,0,0,6725,0,1,0,0,0,0,0,0,18758,20,0,0,18778,0,1,0,0,2,0,0,0,6715,2,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0
2021-03-01,15395,6,0,0,15401,1,0,0,0,0,0,0,0,34153,26,0,0,34179,1,1,0,0,2,0,0,0,15389,4,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0
2021-03-02,21687,4,0,0,21691,1,0,0,0,0,0,0,0,55840,30,0,0,55870,2,1,0,0,2,0,0,0,21686,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2021-03-03,22691,6,0,0,22697,0,0,0,0,0,0,0,0,78531,36,0,0,78567,2,1,0,0,2,0,0,0,22684,4,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0
2021-03-04,19513,17,0,0,19530,0,0,0,0,0,0,0,0,98044,53,0,0,98097,2,1,0,0,2,0,0,0,19506,10,0,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0
2021-03-05,14372,6,0,0,14378,0,0,0,0,0,0,0,0,112416,59,0,0,112475,2,1,0,0,2,0,0,0,14368,3,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
2021-03-06,15840,4,0,0,15844,1,0,0,0,2,0,0,0,128256,63,0,0,128319,3,1,0,0,4,0,0,0,15596,1,0,0,201,3,0,0,0,0,0,0,0,0,0,0,0,0,0,43,0,0,0
2021-03-07,12590,7,0,0,12597,0,0,0,0,0,0,0,0,140846,70,0,0,140916,3,1,0,0,4,0,0,0,12575,5,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0
2021-03-08,27206,16,0,0,27222,0,2,0,0,0,0,0,0,168052,86,0,0,168138,3,3,0,0,4,0,0,0,27193,9,0,0,10,7,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
2021-03-09,30068,63,0,0,30131,0,0,0,0,0,0,0,0,198120,149,0,0,198269,3,3,0,0,4,0,0,0,30033,10,0,0,32,53,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
2021-03-10,28775,12,0,0,28787,1,0,0,0,0,0,0,0,226895,161,0,0,227056,4,3,0,0,4,0,0,0,28770,7,0,0,1,4,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,0,0
2021-03-11,26511,10,0,0,26521,0,1,0,0,0,0,0,0,253410,171,0,0,253577,4,4,0,0,4,0,0,0,26508,3,0,0,1,3,0,0,0,0,0,0,0,0,0,0,4,0,0,2,0,0,0
2021-03-12,26123,10,0,0,26133,1,1,0,0,0,1,0,0,279533,181,0,0,279710,5,5,0,0,4,1,0,0,26121,4,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
2021-03-13,17060,3,0,0,17063,0,0,0,0,0,1,0,0,296593,184,0,0,296773,5,5,0,0,4,2,0,0,17054,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0
2021-03-14,10310,5,0,0,10315,7,1,0,0,0,0,0,0,306903,189,0,0,307088,12,6,0,0,4,2,0,0,10308,3,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-03-15,20395,3,0,0,20398,1,0,0,0,0,0,0,0,327298,192,0,0,327486,13,6,0,0,4,2,0,0,20177,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,218,0,0,0
2021-03-16,25476,7,0,0,25483,0,0,0,0,0,0,0,0,352775,199,0,0,352969,13,6,0,0,4,2,0,0,25353,4,0,0,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,122,0,0,0
2021-03-17,20798,65,0,0,20863,0,0,0,0,0,0,0,0,373573,264,0,0,373832,13,6,0,0,4,2,0,0,20795,63,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2021-03-18,17315,798,0,0,18113,0,0,0,0,0,0,0,0,390888,1062,0,0,391945,13,6,0,0,4,2,0,0,17301,796,0,0,12,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
2021-03-19,10742,3836,0,0,14578,1,1,0,0,0,0,0,0,401630,4898,0,0,406523,14,7,0,0,4,2,0,0,10742,3833,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2021-03-20,7701,6113,0,0,13814,0,0,0,0,0,0,0,0,409331,11011,0,0,420337,14,7,0,0,4,2,0,0,7699,6111,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
2021-03-21,9714,5852,0,0,15566,1,0,0,0,0,1,0,0,419045,16863,0,0,435903,15,7,0,0,4,3,0,0,9712,5843,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,0,0
2021-03-22,9721,14580,0,0,24301,0,0,0,0,0,0,0,0,428766,31443,0,0,460204,15,7,0,0,4,3,0,0,9719,14574,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0
2021-03-23,8307,20878,0,0,29185,0,0,0,0,0,0,0,0,437073,52321,0,0,489389,15,7,0,0,4,3,0,0,8303,20872,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0
2021-03-24,6292,22827,0,0,29119,0,0,0,0,0,0,0,0,443365,75148,0,0,518508,15,7,0,0,4,3,0,0,6291,22822,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0
2021-03-25,6436,19372,0,0,25808,0,0,0,0,1,0,0,0,449801,94520,0,0,544316,15,7,0,0,5,3,0,0,6352,19365,0,0,81,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0
2021-03-26,3939,12817,0,0,16756,0,0,0,0,0,0,0,0,453740,107337,0,0,561072,15,7,0,0,5,3,0,0,3762,12769,0,0,170,2,0,0,0,0,0,0,0,0,0,0,0,0,0,7,46,0,0
2021-03-27,1706,14444,0,0,16150,0,0,0,0,0,0,0,0,455446,121781,0,0,577222,15,7,0,0,5,3,0,0,1233,14432,0,0,473,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0
2021-03-28,3684,12936,0,0,16620,2,0,0,0,0,0,0,0,459130,134717,0,0,593842,17,7,0,0,5,3,0,0,3410,12917,0,0,273,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16,0,0
2021-03-29,7866,27385,0,0,35251,2,0,0,0,0,0,0,0,466996,162102,0,0,629093,19,7,0,0,5,3,0,0,6308,27375,0,0,1552,4,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,0
2021-03-30,11529,29414,0,0,40943,1,0,0,0,0,0,0,0,478525,191516,0,0,670036,20,7,0,0,5,3,0,0,9367,29410,0,0,2156,3,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,0
2021-03-31,9951,27526,0,0,37477,2,1,0,0,0,0,0,0,488476,219042,0,0,707513,22,8,0,0,5,3,0,0,6585,27520,0,0,3345,2,0,0,0,0,0,0,0,0,0,0,0,0,0,21,4,0,0
2021-04-01,15911,26564,0,0,42475,5,0,0,0,0,0,0,0,504387,245606,0,0,749988,27,8,0,0,5,3,0,0,11184,26556,0,0,4698,3,0,0,0,0,0,0,0,0,0,0,0,0,0,29,5,0,0
2021-04-02,7581,22910,0,0,30491,0,0,0,0,0,1,0,0,511968,268516,0,0,780479,27,8,0,0,5,4,0,0,3926,22904,0,0,3652,5,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0
2021-04-03,2682,14750,0,0,17432,0,0,0,0,0,4,0,0,514650,283266,0,0,797911,27,8,0,0,5,8,0,0,1522,14743,0,0,1142,5,0,0,0,0,0,0,0,0,0,0,0,0,0,18,2,0,0
2021-04-04,6029,9167,0,0,15196,1,1,0,0,0,0,0,0,520679,292433,0,0,813107,28,9,0,0,5,8,0,0,3150,9163,0,0,2809,4,0,0,0,0,0,0,0,0,0,0,0,0,0,70,0,0,0
2021-04-05,9202,19511,0,0,28713,5,1,0,0,0,0,0,0,529881,311944,0,0,841820,33,10,0,0,5,8,0,0,4223,19292,0,0,4979,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,214,0,0
2021-04-06,11026,21705,0,0,32731,11,0,0,0,0,0,0,0,540907,333649,0,0,874551,44,10,0,0,5,8,0,0,6584,21578,0,0,4442,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121,0,0
2021-04-07,12728,18326,0,0,31054,9,2,0,0,0,0,0,0,553635,351975,0,0,905605,53,12,0,0,5,8,0,0,6458,18321,0,0,6268,4,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0
2021-04-08,12094,14812,0,0,26906,7,0,0,0,0,0,0,0,565729,366787,0,0,932511,60,12,0,0,5,8,0,0,5883,14788,0,0,6208,23,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0
2021-04-09,7230,14398,0,0,21628,3,0,0,0,0,1,0,0,572962,381185,0,0,954139,63,12,0,0,5,9,0,0,4367,14372,0,0,2862,23,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0
2021-04-10,5672,10072,0,0,15744,1,0,0,0,0,0,0,0,578634,391257,0,0,969883,64,12,0,0,5,9,0,0,3855,10028,0,0,1816,44,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2021-04-11,12477,10721,0,0,23198,6,7,0,0,0,2,0,0,591111,401978,0,0,993081,70,19,0,0,5,11,0,0,10218,10712,0,0,2257,9,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
2021-04-12,25370,13964,0,0,39334,18,0,0,0,0,1,0,0,616481,415942,0,0,1032415,88,19,0,0,5,12,0,0,22581,13961,0,0,2789,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2021-04-13,16818,7701,0,0,24519,7,1,0,0,0,0,0,0,633299,423643,0,0,1056934,95,20,0,0,5,12,0,0,12127,7696,0,0,4691,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
2021-04-14,20950,7751,0,0,28701,5,0,0,0,2,2,0,0,654249,431394,0,0,1085635,100,20,0,0,7,14,0,0,17532,7747,0,0,3418,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-04-15,18105,9171,0,0,27276,10,0,0,0,1,2,0,0,672354,440565,0,0,1112911,110,20,0,0,8,16,0,0,13927,9089,0,0,4178,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2021-04-16,15632,3926,0,0,19558,5,0,0,0,0,2,0,0,687986,444491,0,0,1132469,115,20,0,0,8,18,0,0,12560,3634,0,0,3071,292,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2021-04-17,8578,1113,0,0,9691,3,0,0,0,3,0,0,0,696564,445604,0,0,1142160,118,20,0,0,11,18,0,0,7031,654,0,0,1547,458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2021-04-18,6161,3766,0,0,9927,0,2,0,0,68,0,0,0,702725,449370,0,0,1152087,118,22,0,0,79,18,0,0,5417,3543,0,0,743,221,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0
2021-04-19,24676,8496,0,0,33172,12,4,0,0,0,3,0,0,727401,457866,0,0,1185259,130,26,0,0,79,21,0,0,22989,7117,0,0,1686,1374,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,0,0
2021-04-20,22086,11293,0,0,33379,9,0,0,0,0,0,0,0,749487,469159,0,0,1218638,139,26,0,0,79,21,0,0,18621,9251,0,0,3464,2039,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0
2021-04-21,15841,11887,0,0,27728,11,3,0,0,14,9,0,0,765328,481046,0,0,1246366,150,29,0,0,93,30,0,0,14743,7960,0,0,1097,3921,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,0,0
2021-04-22,14395,15191,0,0,29586,2,4,0,0,0,0,0,0,779723,496237,0,0,1275952,152,33,0,0,93,30,0,0,13329,10748,0,0,1066,4431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0
2021-04-23,12222,6697,0,0,18919,8,0,0,0,0,4,0,0,791945,502934,0,0,1294871,160,33,0,0,93,34,0,0,10914,4120,0,0,1306,2575,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0
2021-04-24,7993,3487,0,0,11480,2,1,0,0,0,2,0,0,799938,506421,0,0,1306351,162,34,0,0,93,36,0,0,7657,1939,0,0,335,1449,0,0,0,0,0,0,0,0,0,0,0,0,0,1,99,0,0
2021-04-25,9114,5739,0,0,14853,1,1,0,0,0,1,0,0,809052,512160,0,0,1321204,163,35,0,0,93,37,0,0,9038,3246,0,0,76,2492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2021-04-26,21371,8946,0,0,30317,14,4,0,0,0,0,0,0,830423,521106,0,0,1351521,177,39,0,0,93,37,0,0,20528,4587,0,0,843,4359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-04-27,22828,11896,0,0,34724,13,8,0,0,0,0,0,0,853251,533002,0,0,1386245,190,47,0,0,93,37,0,0,21948,6823,0,0,880,5071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
2021-04-28,26471,13270,0,0,39741,12,6,0,0,0,0,0,0,879722,546272,0,0,1425986,202,53,0,0,93,37,0,0,25053,6245,0,0,1417,7022,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0
2021-04-29,6470,6068,0,0,12538,0,5,0,0,0,0,0,0,886192,552340,0,0,1438524,202,58,0,0,93,37,0,0,6210,3298,0,0,260,2770,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-04-30,17797,8921,0,0,26718,5,1,0,0,0,1,0,0,903989,561261,0,0,1465242,207,59,0,0,93,38,0,0,17169,5812,0,0,628,3108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2021-05-01,2931,2573,0,0,5504,1,1,0,0,0,0,0,0,906920,563834,0,0,1470746,208,60,0,0,93,38,0,0,2369,2548,0,0,562,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2021-05-02,7660,8124,0,0,15784,0,3,0,0,0,0,0,0,914580,571958,0,0,1486530,208,63,0,0,93,38,0,0,6637,7353,0,0,1023,769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
2021-05-03,24540,26751,0,0,51291,8,7,0,0,0,0,0,0,939120,598709,0,0,1537821,216,70,0,0,93,38,0,0,22916,22138,0,0,907,4612,0,0,717,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2021-05-04,30142,19707,0,0,49849,6,15,0,0,1,0,0,0,969262,618416,0,0,1587670,222,85,0,0,94,38,0,0,27659,14706,0,0,2481,5001,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-05-05,32135,22916,0,0,55051,12,2,0,0,0,0,0,0,1001398,641332,0,0,1642721,234,87,0,0,94,38,0,0,22189,19740,0,0,5338,3174,0,0,4607,0,0,0,0,0,0,0,1,0,0,1,1,0,0
2021-05-06,37093,18789,0,0,55882,13,10,0,0,0,0,0,0,1038491,660121,0,0,1698603,247,97,0,0,94,38,0,0,26288,13810,0,0,7220,4979,0,0,3585,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-05-07,32368,15495,0,0,47863,19,3,0,0,0,0,0,0,1070859,675616,0,0,1746466,266,100,0,0,94,38,0,0,17414,11277,0,0,11367,4216,0,0,3587,0,0,0,0,0,0,0,0,0,0,0,2,0,0
2021-05-08,18718,8448,0,0,27166,14,1,0,0,0,0,0,0,1089577,684064,0,0,1773632,280,101,0,0,94,38,0,0,12349,7120,0,0,2718,1326,0,0,3649,1,0,0,0,0,0,0,0,0,0,2,1,0,0
2021-05-09,25926,6608,0,0,32534,11,2,0,0,0,0,0,0,1115505,690672,0,0,1806166,291,103,0,0,94,38,0,0,17348,5834,0,0,4974,771,0,0,3604,0,0,0,0,0,0,0,2,0,0,0,1,0,0
2021-05-10,36747,24883,0,0,61630,20,9,0,0,1,0,0,0,1152252,715555,0,0,1867796,311,112,0,0,95,38,0,0,26118,21905,0,0,7067,2978,0,0,3559,0,0,0,0,0,0,0,0,0,0,3,0,0,0
2021-05-11,30546,18462,0,0,49008,11,18,0,0,0,0,0,0,1182798,734017,0,0,1916804,322,130,0,0,95,38,0,0,21770,16371,0,0,5128,2090,0,0,3648,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2021-05-12,10348,7832,0,0,18180,12,2,0,0,0,0,0,0,1193146,741849,0,0,1934984,334,132,0,0,95,38,0,0,5405,7570,0,0,1478,262,0,0,3465,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-05-13,113,10,0,0,123,0,0,0,0,1,0,0,0,1193259,741859,0,0,1935107,334,132,0,0,96,38,0,0,2,4,0,0,111,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-05-14,60,9,0,0,69,1,0,0,0,0,0,0,0,1193319,741868,0,0,1935176,335,132,0,0,96,38,0,0,0,0,0,0,60,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-05-15,10374,604,0,0,10978,13,2,0,0,1,2,0,0,1203693,742472,0,0,1946154,348,134,0,0,97,40,0,0,442,597,0,0,153,6,0,0,9778,1,0,0,0,0,0,0,0,0,0,1,0,0,0
2021-05-16,10030,334,0,0,10364,17,0,0,0,0,0,0,0,1213723,742806,0,0,1956518,365,134,0,0,97,40,0,0,11,203,0,0,8,131,0,0,10011,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-05-17,32516,28219,0,0,60735,21,18,0,0,0,0,0,0,1246239,771025,0,0,2017253,386,152,0,0,97,40,0,0,19915,26874,0,0,2082,1344,0,0,10517,0,0,0,0,0,0,0,0,0,0,2,1,0,0
2021-05-18,45871,32407,0,0,78278,23,17,0,0,0,0,0,0,1292110,803432,0,0,2095531,409,169,0,0,97,40,0,0,30670,29994,0,0,4654,2412,0,0,10545,1,0,0,0,0,0,0,0,0,0,2,0,0,0
2021-05-19,50258,34154,0,0,84412,32,14,0,0,0,0,0,0,1342368,837586,0,0,2179943,441,183,0,0,97,40,0,0,30359,32336,0,0,9315,1817,0,0,10578,1,0,0,0,0,0,0,0,0,0,6,0,0,0
2021-05-20,59332,22013,0,0,81345,28,2,0,0,0,0,0,0,1401700,859599,0,0,2261288,469,185,0,0,97,40,0,0,32951,20828,0,0,15267,1183,0,0,11107,1,0,0,0,0,0,0,0,0,0,7,1,0,0
2021-05-21,42280,18914,0,0,61194,23,6,0,0,0,0,0,0,1443980,878513,0,0,2322482,492,191,0,0,97,40,0,0,19137,18247,0,0,12072,665,0,0,11070,0,0,0,0,0,0,0,0,0,0,1,2,0,0
2021-05-22,43369,3370,0,0,46739,18,1,0,0,0,0,0,0,1487349,881883,0,0,2369221,510,192,0,0,97,40,0,0,14075,2531,0,0,19722,837,0,0,9458,0,0,0,0,0,0,0,0,0,0,114,2,0,0
2021-05-23,38061,8435,0,0,46496,17,1,0,0,0,5,0,0,1525410,890318,0,0,2415717,527,193,0,0,97,45,0,0,12264,7162,0,0,15199,1270,0,0,10587,1,0,0,0,0,0,0,0,0,0,11,2,0,0
2021-05-24,69794,26161,0,0,95955,33,11,0,0,1,1,0,0,1595204,916479,0,0,2511672,560,204,0,0,98,46,0,0,25359,24821,0,0,31027,1338,0,0,13404,2,0,0,0,0,0,0,0,0,0,4,0,0,0
2021-05-25,69917,30810,0,0,100727,28,5,0,0,0,4,0,0,1665121,947289,0,0,2612399,588,209,0,0,98,50,0,0,23926,27745,0,0,32677,3061,0,0,13307,1,0,0,0,0,0,0,0,0,0,7,3,0,0
2021-05-26,20544,1912,0,0,22456,22,2,0,0,1,0,0,0,1685665,949201,0,0,2634855,610,211,0,0,99,50,0,0,2644,1632,0,0,4140,279,0,0,13759,1,0,0,0,0,0,0,0,0,0,1,0,0,0
2021-05-27,58948,49689,0,0,108637,29,9,0,0,1,0,0,0,1744613,998890,0,0,2743492,639,220,0,0,100,50,0,0,19042,41718,0,0,26522,7968,0,0,13374,0,0,0,0,0,0,0,0,0,0,10,3,0,0
2021-05-28,46987,27637,0,0,74624,26,29,0,0,0,29,0,0,1791600,1026527,0,0,2818116,665,249,0,0,100,79,0,0,14780,18565,0,0,18734,9071,0,0,13469,0,0,0,0,0,0,0,0,0,0,4,1,0,0
2021-05-29,51158,15091,0,0,66249,31,8,0,0,0,0,0,0,1842758,1041618,0,0,2884365,696,257,0,0,100,79,0,0,17775,12349,0,0,19804,2742,0,0,13571,0,0,0,0,0,0,0,0,0,0,8,0,0,0
2021-05-30,38433,24449,0,0,62882,17,7,0,0,0,0,0,0,1881191,1066067,0,0,2947247,713,264,0,0,100,79,0,0,9740,17182,0,0,15355,7266,0,0,13337,1,0,0,0,0,0,0,0,0,0,1,0,0,0
2021-05-31,67695,28734,0,0,96429,29,8,0,0,0,0,0,0,1948886,1094801,0,0,3043676,742,272,0,0,100,79,0,0,24495,24487,0,0,29603,4240,0,0,13596,3,0,0,0,0,0,0,0,0,0,1,4,0,0
2021-06-01,75530,24474,0,0,100004,32,7,0,0,0,0,0,0,2024416,1119275,0,0,3143680,774,279,0,0,100,79,0,0,30750,21256,0,0,30712,3215,0,0,14056,2,0,0,0,0,0,0,0,0,0,12,1,0,0
2021-06-02,97122,9903,0,0,107025,38,9,0,0,0,0,0,0,2121538,1129178,0,0,3250705,812,288,0,0,100,79,0,0,36273,8013,0,0,46289,1887,0,0,14545,1,0,0,0,0,0,0,0,0,0,15,2,0,0
2021-06-03,111504,7889,0,0,119393,53,6,0,0,1,0,0,0,2233042,1137067,0,0,3370098,865,294,0,0,101,79,0,0,38909,3267,0,0,57759,4620,0,0,14817,1,0,0,0,0,0,0,0,0,0,19,1,0,0
2021-06-04,86518,4993,0,0,91511,35,2,0,0,1,5,0,0,2319560,1142060,0,0,3461609,900,296,0,0,102,84,0,0,27597,2747,0,0,43086,2244,0,0,15825,1,0,0,0,0,0,0,0,0,0,10,1,0,0
2021-06-05,72268,1408,0,0,73676,28,0,0,0,0,0,0,0,2391828,1143468,0,0,3535285,928,296,0,0,102,84,0,0,34212,1340,0,0,22742,65,0,0,15295,2,0,0,0,0,0,0,0,0,0,19,1,0,0
2021-06-06,81228,1620,0,0,82848,36,2,0,0,0,0,0,0,2473056,1145088,0,0,3618133,964,298,0,0,102,84,0,0,38662,1524,0,0,28496,96,0,0,14049,0,0,0,0,0,0,0,0,0,0,21,0,0,0
2021-06-07,60866,5109,0,0,65975,47,4,0,0,0,0,0,0,2533922,1150197,0,0,3684108,1011,302,0,0,102,84,0,0,11295,3578,0,0,31286,1531,0,0,18270,0,0,0,0,0,0,0,0,0,0,15,0,0,0
2021-06-08,108593,46453,0,0,155046,35,4,0,0,1,0,0,0,2642515,1196650,0,0,3839154,1046,306,0,0,103,84,0,0,51264,41391,0,0,36646,5022,0,0,20656,3,0,0,0,0,0,0,0,0,0,27,37,0,0
2021-06-09,116400,40823,0,0,157223,46,13,0,0,0,0,0,0,2758915,1237473,0,0,3996377,1092,319,0,0,103,84,0,0,61424,31658,0,0,39002,9160,0,0,15952,1,0,0,0,0,0,0,0,0,0,22,4,0,0
2021-06-10,113853,47521,0,0,161374,61,13,0,0,1,0,0,0,2872769,1284994,0,0,4157751,1153,332,0,0,104,84,0,0,52138,32886,0,0,40035,14623,0,0,21675,3,0,0,0,0,0,0,1,0,0,5,8,0,0
2021-06-11,96416,30311,0,0,126727,64,3,0,0,0,0,0,0,2969185,1315305,0,0,4284478,1217,335,0,0,104,84,0,0,31005,18697,0,0,40688,11607,0,0,24425,2,0,0,0,0,0,0,0,0,0,298,5,0,0
2021-06-12,103501,34215,0,0,137716,82,8,0,0,0,2,0,0,3072686,1349520,0,0,4422194,1299,343,0,0,104,86,0,0,40215,14463,0,0,42651,19643,0,0,20597,2,0,0,0,0,0,0,0,0,0,38,107,0,0
2021-06-13,105053,27024,0,0,132077,77,4,0,0,0,0,0,0,3177739,1376544,0,0,4554271,1376,347,0,0,104,86,0,0,43166,12552,0,0,40107,14462,0,0,21737,0,0,0,0,0,0,0,0,0,0,43,10,0,0
2021-06-14,148085,55979,0,0,204064,103,13,0,0,1,0,0,0,3325824,1432523,0,0,4758335,1479,360,0,0,105,86,0,0,54889,25313,0,0,68085,30661,0,0,25052,1,0,0,0,0,0,0,0,0,0,59,4,0,0
2021-06-15,167178,56276,0,0,223454,116,15,0,0,1,0,0,0,3493002,1488799,0,0,4981789,1595,375,0,0,106,86,0,0,59846,24147,0,0,82543,32124,0,0,24447,0,0,0,0,0,0,0,0,0,0,342,5,0,0
2021-06-16,206386,8307,0,0,214693,213,5,0,0,2,0,0,0,3699388,1497106,0,0,5196482,1808,380,0,0,108,86,0,0,70843,3411,0,0,111424,4892,0,0,23889,3,0,0,0,0,0,0,0,0,0,230,1,0,0
2021-06-17,185208,44478,0,0,229686,193,13,0,0,3,4,0,0,3884596,1541584,0,0,5426168,2001,393,0,0,111,90,0,0,59775,18773,0,0,99551,25696,0,0,25754,0,0,0,0,0,0,0,0,0,0,128,9,0,0
2021-06-18,153130,32787,0,0,185917,159,9,0,0,2,0,0,0,4037726,1574371,0,0,5612085,2160,402,0,0,113,90,0,0,40853,14587,0,0,86798,18195,0,0,25270,0,0,0,0,0,0,0,0,0,0,209,5,0,0
2021-06-19,135935,36354,0,0,172289,185,13,0,0,1,0,0,0,4173661,1610725,0,0,5784374,2345,415,0,0,114,90,0,0,51850,16518,0,0,64133,19832,0,0,19864,0,0,0,0,0,0,0,0,0,0,88,4,0,0
2021-06-20,122536,24257,0,0,146793,124,9,0,0,2,0,0,0,4296197,1634982,0,0,5931167,2469,424,0,0,116,90,0,0,37429,8958,0,0,66025,15298,0,0,19017,0,0,0,0,0,0,0,0,0,0,65,1,0,0
2021-06-21,191199,54803,0,0,246002,297,11,0,0,1,0,0,0,4487396,1689785,0,0,6177169,2766,435,0,0,117,90,0,0,47681,25261,0,0,117325,29536,0,0,25802,2,0,0,2,0,0,0,0,0,0,389,4,0,0
