date,state,daily_partial,daily_full,daily_booster,daily,daily_partial_adol,daily_full_adol,daily_partial_child,daily_full_child,cumul_partial,cumul_full,cumul_booster,cumul,cumul_partial_adol,cumul_full_adol,cumul_partial_child,cumul_full_child,pfizer1,pfizer2,pfizer3,sinovac1,sinovac2,sinovac3,astra1,astra2,astra3,sinopharm1,sinopharm2,sinopharm3,cansino,cansino3,pending1,pending2,pending3
2021-11-18,W.P. Labuan,19,44,405,468,6,17,0,0,82623,79250,7117,168988,9642,9289,0,0,14,29,405,5,15,0,0,0,0,0,0,0,0,0,0,0,0
2021-11-18,W.P. Putrajaya,43,163,494,700,3,73,0,0,149396,145332,11084,305783,15155,14425,0,0,43,156,494,0,7,0,0,0,0,0,0,0,0,0,0,0,0
2021-11-19,Johor,438,750,3987,5175,156,228,0,0,3058251,3016142,83199,6153219,333171,321753,0,0,273,499,3842,126,203,144,0,0,0,39,48,0,0,0,0,0,1
2021-11-19,Kedah,251,272,3004,3527,80,66,0,0,1580992,1555673,54035,3182038,203551,194702,0,0,199,154,2939,36,71,64,0,0,0,16,47,0,0,0,0,0,1
2021-11-19,Kelantan,182,189,1152,1523,30,50,0,0,1190704,1158786,62726,2405860,177387,168013,0,0,67,76,1152,115,98,0,0,0,0,0,3,0,12,0,0,0,0
2021-11-19,Melaka,130,368,4229,4727,64,154,0,0,718454,710451,67529,1494002,83533,80808,0,0,120,251,4190,7,67,27,0,0,11,3,20,1,30,0,0,0,0
2021-11-19,Negeri Sembilan,165,1215,3851,5231,81,879,0,0,951954,939616,64537,1954305,107328,104197,0,0,161,1097,3832,4,59,19,0,32,0,0,25,0,2,0,0,0,0
2021-11-19,Pahang,555,1120,2266,3941,308,452,0,0,1185066,1164690,42273,2383254,145675,139228,0,0,533,850,2248,17,84,14,0,41,0,5,10,4,134,0,0,1,0
2021-11-19,Perak,614,1458,4315,6387,247,721,0,0,1872450,1838260,85227,3783220,209026,198379,0,0,524,1263,4241,87,97,74,0,74,0,2,6,0,18,0,1,0,0
2021-11-19,Perlis,73,176,100,349,26,75,0,0,205098,202268,5185,412041,23897,23210,0,0,72,171,100,1,4,0,0,1,0,0,0,0,0,0,0,0,0
2021-11-19,Pulau Pinang,201,1096,2601,3898,69,398,0,0,1529245,1511721,40606,3077617,132760,128575,0,0,156,707,2514,37,279,85,0,105,1,8,5,1,0,0,0,0,0
2021-11-19,Sabah,417,1473,3670,5560,186,594,0,0,2435780,2370774,84100,4767993,324396,306220,0,0,387,1137,3225,19,94,444,11,23,0,0,0,0,218,0,0,1,1
2021-11-19,Sarawak,496,732,24884,26112,141,433,0,0,2159660,2119219,487523,4765624,259587,250821,0,0,436,547,24883,59,126,1,0,0,0,0,0,0,57,0,1,2,0
2021-11-19,Selangor,2203,7723,17700,27626,750,5033,0,0,4804655,4704431,243094,9740572,503990,474599,0,0,1669,6724,17189,459,864,495,0,0,0,75,130,13,3,0,0,2,3
2021-11-19,Terengganu,9,28,443,480,4,3,0,0,887337,870021,19014,1771549,126743,121390,0,0,9,24,434,0,4,9,0,0,0,0,0,0,0,0,0,0,0
2021-11-19,W.P. Kuala Lumpur,1064,1237,10856,13157,407,389,0,0,3041675,3002570,158495,6201998,161399,157017,0,0,899,902,10227,158,315,583,0,4,0,6,6,46,9,0,1,1,0
2021-11-19,W.P. Labuan,5,33,665,703,3,12,0,0,82628,79283,7782,169691,9645,9301,0,0,4,33,665,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-11-19,W.P. Putrajaya,82,120,491,693,64,41,0,0,149478,145452,11575,306476,15219,14466,0,0,81,111,491,1,9,0,0,0,0,0,0,0,0,0,0,0,0
2021-11-20,Johor,503,724,1085,2312,237,219,0,0,3058785,3016866,84284,6155531,333408,321972,0,0,384,453,938,112,226,141,0,0,6,7,14,0,31,0,0,0,0
2021-11-20,Kedah,99,140,2215,2454,34,50,0,0,1581096,1555813,56250,3184492,203585,194752,0,0,73,89,2162,18,27,52,0,0,0,8,18,0,5,0,0,1,1
2021-11-20,Kelantan,255,377,924,1556,44,124,0,0,1190959,1159163,63650,2407416,177431,168137,0,0,102,195,924,153,181,0,0,0,0,0,0,0,0,0,0,1,0
2021-11-20,Melaka,11,31,151,193,2,10,0,0,718465,710482,67680,1494195,83535,80818,0,0,8,4,116,3,27,33,0,0,0,0,0,2,0,0,0,0,0
2021-11-20,Negeri Sembilan,15,312,1257,1584,4,54,0,0,951969,939928,65794,1955889,107332,104251,0,0,13,92,1241,1,10,16,0,208,0,1,2,0,0,0,0,0,0
2021-11-20,Pahang,38,448,1092,1578,27,240,0,0,1185105,1165138,43365,2384832,145702,139468,0,0,37,415,1079,1,15,13,0,10,0,0,7,0,1,0,0,0,0
2021-11-20,Perak,255,885,1641,2781,107,251,0,0,1872711,1839145,86868,3786001,209133,198630,0,0,233,728,1545,21,81,96,0,61,0,1,6,0,6,0,0,3,0
2021-11-20,Perlis,2,12,0,14,0,0,0,0,205100,202280,5185,412055,23897,23210,0,0,0,0,0,2,12,0,0,0,0,0,0,0,0,0,0,0,0
2021-11-20,Pulau Pinang,68,437,306,811,20,20,0,0,1529340,1512158,40912,3078428,132780,128595,0,0,8,12,207,53,78,97,0,310,0,7,4,2,27,0,0,6,0
2021-11-20,Sabah,410,1096,2694,4200,196,413,0,0,2436284,2371870,86794,4772193,324592,306633,0,0,372,932,2256,28,47,438,10,20,0,0,0,0,94,0,0,3,0
2021-11-20,Sarawak,565,497,17193,18255,405,288,0,0,2160236,2119716,504716,4783879,259992,251109,0,0,556,467,17192,9,19,1,0,0,0,0,0,0,11,0,0,0,0
2021-11-20,Selangor,771,1390,5798,7959,329,429,0,0,4805426,4705821,248892,9748531,504319,475028,0,0,450,330,5370,257,964,417,0,0,0,64,96,11,0,0,0,0,0
2021-11-20,Terengganu,64,165,468,697,11,86,0,0,887401,870186,19482,1772246,126754,121476,0,0,27,123,462,35,22,2,2,20,4,0,0,0,0,0,0,0,0
2021-11-20,W.P. Kuala Lumpur,123,148,3158,3429,27,23,0,0,3041798,3002718,161653,6205427,161426,157040,0,0,39,23,2662,78,107,441,0,0,0,6,17,55,0,0,0,1,0
2021-11-20,W.P. Labuan,6,5,307,318,4,1,0,0,82634,79288,8089,170009,9649,9302,0,0,6,5,307,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-11-20,W.P. Putrajaya,3,9,214,226,0,1,0,0,149481,145461,11789,306702,15219,14467,0,0,2,0,214,1,9,0,0,0,0,0,0,0,0,0,0,0,0
2021-11-21,Johor,366,658,1186,2210,127,209,0,0,3059151,3017524,85470,6157741,333535,322181,0,0,186,382,992,143,207,183,0,1,11,37,68,0,0,0,0,0,0
2021-11-21,Kedah,413,672,2725,3810,126,337,0,0,1581533,1556485,58975,3188302,203711,195089,0,0,262,563,2675,19,61,50,132,0,0,0,24,0,24,0,0,0,0
2021-11-21,Kelantan,381,782,1368,2531,95,267,0,0,1191340,1159945,65018,2409947,177526,168404,0,0,216,555,1361,157,227,7,7,0,0,0,0,0,0,0,1,0,0
2021-11-21,Melaka,1,18,829,848,0,1,0,0,718466,710500,68509,1495043,83535,80819,0,0,0,0,775,1,17,54,0,0,0,0,1,0,0,0,0,0,0
2021-11-21,Negeri Sembilan,11,37,1400,1448,5,12,0,0,951980,939965,67194,1957337,107337,104263,0,0,10,24,1379,1,9,21,0,0,0,0,4,0,0,0,0,0,0
2021-11-21,Pahang,13,37,427,477,4,11,0,0,1185118,1165175,43792,2385309,145706,139479,0,0,8,23,426,4,11,1,0,0,0,1,3,0,0,0,0,0,0
2021-11-21,Perak,93,156,1171,1420,22,77,0,0,1872804,1839301,88039,3787421,209155,198707,0,0,81,107,1133,12,49,38,0,0,0,0,0,0,0,0,0,0,0
2021-11-21,Perlis,0,2,1,3,0,0,0,0,205100,202282,5186,412058,23897,23210,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2021-11-21,Pulau Pinang,31,185,261,477,3,8,0,0,1529371,1512343,41173,3078905,132783,128603,0,0,4,2,192,21,31,69,0,149,0,5,3,0,0,0,1,0,0
2021-11-21,Sabah,294,915,1772,2981,95,394,0,0,2436581,2372785,88566,4775174,324687,307027,0,0,248,854,1281,9,40,489,37,16,2,0,1,0,3,0,0,1,0
2021-11-21,Sarawak,93,368,11474,11935,41,257,0,0,2160331,2120084,516190,4795814,260033,251366,0,0,87,351,11474,5,15,0,1,0,0,0,0,0,2,0,0,0,0
2021-11-21,Selangor,449,732,4982,6163,156,266,0,0,4805882,4706553,253874,9754694,504475,475294,0,0,187,96,4763,167,597,205,43,0,0,43,32,14,7,0,9,0,0
2021-11-21,Terengganu,209,597,500,1306,117,431,0,0,887612,870783,19982,1773552,126871,121907,0,0,188,549,473,20,27,27,1,19,0,0,0,0,2,0,0,0,0
2021-11-21,W.P. Kuala Lumpur,412,107,2828,3347,254,18,0,0,3042214,3002825,164481,6208774,161680,157058,0,0,338,34,2474,51,59,326,14,1,0,7,9,28,4,0,2,0,0
2021-11-21,W.P. Labuan,0,3,3,6,0,0,0,0,82634,79291,8092,170015,9649,9302,0,0,0,1,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0
2021-11-21,W.P. Putrajaya,1,5,199,205,0,0,0,0,149482,145466,11988,306907,15219,14467,0,0,1,1,199,0,4,0,0,0,0,0,0,0,0,0,0,0,0
2021-11-22,Johor,594,1165,6932,8691,126,488,0,0,3059748,3018689,92402,6166432,333661,322669,0,0,271,791,6708,227,251,224,51,58,0,44,62,0,3,0,1,0,0
2021-11-22,Kedah,366,439,5659,6464,89,139,0,0,1581905,1556924,64634,3194766,203800,195228,0,0,264,315,5624,39,45,34,37,35,1,26,38,0,6,0,0,0,0
2021-11-22,Kelantan,417,844,3001,4262,134,359,0,0,1191757,1160789,68019,2414209,177660,168763,0,0,393,770,2990,24,74,11,0,0,0,0,0,0,0,0,0,0,0
2021-11-22,Melaka,131,251,3676,4058,31,67,0,0,718600,710751,72185,1499101,83566,80886,0,0,101,161,3605,24,74,38,5,0,33,1,13,0,3,0,0,0,0
2021-11-22,Negeri Sembilan,193,790,5411,6394,89,386,0,0,952175,940755,72605,1963731,107426,104649,0,0,170,503,5354,13,70,57,7,193,0,3,22,0,2,0,0,0,0
2021-11-22,Pahang,83,197,1993,2273,33,66,0,0,1185201,1165372,45785,2387582,145739,139545,0,0,61,149,1972,21,42,21,0,0,0,1,6,0,0,0,0,0,0
2021-11-22,Perak,246,438,5337,6021,40,135,0,0,1873052,1839739,93376,3793442,209195,198842,0,0,175,336,5192,48,90,144,20,0,0,3,10,0,2,0,0,0,1
2021-11-22,Perlis,69,121,66,256,19,46,0,0,205169,202403,5252,412314,23916,23256,0,0,67,112,66,2,9,0,0,0,0,0,0,0,0,0,0,0,0
2021-11-22,Pulau Pinang,181,1109,4542,5832,48,496,0,0,1529552,1513452,45715,3084737,132831,129099,0,0,126,878,4403,47,220,133,0,0,0,8,11,5,0,0,0,0,1
2021-11-22,Sabah,363,862,3446,4671,126,361,0,0,2436947,2373647,92012,4779845,324813,307388,0,0,320,772,2919,12,83,527,31,4,0,0,0,0,3,0,0,0,0
2021-11-22,Sarawak,554,366,18246,19166,150,169,0,0,2160886,2120450,534436,4814980,260183,251535,0,0,530,284,18231,23,81,15,1,0,0,0,0,0,1,0,0,0,0
2021-11-22,Selangor,1304,3801,23531,28636,379,1807,0,0,4807186,4710354,277405,9783330,504854,477101,0,0,896,2919,22756,318,698,718,3,82,0,87,102,56,0,0,0,0,1
2021-11-22,Terengganu,269,638,1718,2625,98,410,0,0,887882,871421,21700,1776177,126969,122317,0,0,196,587,1704,73,48,10,0,2,4,0,0,0,1,0,0,0,0
2021-11-22,W.P. Kuala Lumpur,463,1352,10535,12350,204,847,0,0,3042678,3004177,175016,6221124,161884,157905,0,0,331,1085,9951,121,232,550,0,21,0,11,13,33,1,0,0,0,1
2021-11-22,W.P. Labuan,10,32,459,501,9,11,0,0,82644,79323,8551,170516,9658,9313,0,0,10,32,459,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-11-22,W.P. Putrajaya,44,91,544,679,19,20,0,0,149526,145557,12532,307586,15238,14487,0,0,42,78,544,2,12,0,0,0,0,0,1,0,0,0,0,0,0
2021-11-23,Johor,508,543,10947,11998,103,132,0,0,3060257,3019232,103349,6178430,333764,322801,0,0,303,282,10616,158,178,331,4,2,0,42,80,0,1,0,1,0,0
