date,state,cases_new,cases_import,cases_recovered,cases_active,cases_cluster,cases_unvax,cases_pvax,cases_fvax,cases_boost,cases_child,cases_adolescent,cases_adult,cases_elderly,cases_0_4,cases_5_11,cases_12_17,cases_18_29,cases_30_39,cases_40_49,cases_50_59,cases_60_69,cases_70_79,cases_80
2022-01-10,Melaka,123,4,61,1287,1,28,0,77,18,22,9,81,11,12,10,9,44,20,8,9,11,0,0
2022-01-10,Negeri Sembilan,83,28,125,1503,0,6,1,61,15,5,6,66,6,0,5,6,18,22,10,16,4,1,1
2022-01-10,Pahang,193,4,175,2428,4,44,2,120,27,35,15,111,32,13,22,15,39,34,22,16,9,12,11
2022-01-10,Perak,116,4,123,1571,8,19,0,89,8,10,6,72,28,5,5,6,24,19,16,13,17,9,2
2022-01-10,Perlis,2,0,17,238,0,0,0,0,2,0,0,1,1,0,0,0,1,0,0,0,1,0,0
2022-01-10,Pulau Pinang,165,15,260,1591,2,50,1,99,15,42,15,95,13,18,24,15,34,30,18,13,7,6,0
2022-01-10,Sabah,161,5,219,4730,6,42,1,106,12,27,16,90,27,12,15,16,17,32,23,18,17,5,5
2022-01-10,Sarawak,7,0,20,167,0,2,0,5,0,1,0,1,5,1,0,0,1,0,0,0,2,2,1
2022-01-10,Selangor,666,96,577,10467,8,118,6,459,83,79,33,479,59,28,51,33,169,152,93,65,39,14,6
2022-01-10,Terengganu,88,8,102,1642,0,16,3,59,10,13,1,65,9,11,2,1,16,19,14,16,7,2,0
2022-01-10,W.P. Kuala Lumpur,262,143,138,3335,0,49,2,159,52,30,12,195,23,13,17,12,55,65,42,33,16,7,0
2022-01-10,W.P. Labuan,5,0,8,94,0,1,0,3,1,1,2,1,1,0,1,2,0,1,0,0,1,0,0
2022-01-10,W.P. Putrajaya,30,5,11,403,0,4,0,19,7,3,2,23,2,0,3,2,6,5,10,2,1,1,0
2022-01-11,Johor,318,18,127,6234,23,71,3,217,27,54,21,213,30,15,39,21,71,68,43,31,20,8,2
2022-01-11,Kedah,260,3,290,1597,53,66,1,174,19,43,54,143,20,9,34,54,59,44,23,17,13,5,2
2022-01-11,Kelantan,393,5,240,2764,16,109,2,257,25,91,35,212,55,36,55,35,81,61,38,32,31,19,5
2022-01-11,Melaka,186,6,217,1255,60,44,0,118,24,21,9,135,21,8,13,9,67,39,10,19,13,6,2
2022-01-11,Negeri Sembilan,151,4,103,1550,0,30,1,103,17,23,13,99,16,6,17,13,39,24,21,15,11,3,2
2022-01-11,Pahang,178,6,285,2320,4,36,2,124,16,23,10,121,22,11,12,10,46,39,18,18,12,7,3
2022-01-11,Perak,113,8,139,1545,2,16,1,86,10,9,6,72,26,6,3,6,21,16,17,18,18,7,1
2022-01-11,Perlis,12,0,18,232,0,0,0,10,2,0,0,9,3,0,0,0,0,3,2,4,2,1,0
2022-01-11,Pulau Pinang,197,6,170,1618,0,46,1,127,23,36,16,126,19,13,23,16,50,37,24,15,11,7,1
2022-01-11,Sabah,253,1,288,4692,0,72,1,164,16,48,21,158,26,18,30,21,59,48,30,21,14,7,5
2022-01-11,Sarawak,22,0,20,169,0,9,0,5,8,7,1,10,4,5,2,1,1,2,3,4,2,2,0
2022-01-11,Selangor,662,79,709,10411,12,131,3,455,73,97,25,468,60,29,68,25,182,152,86,48,38,18,4
2022-01-11,Terengganu,88,3,129,1597,0,13,1,67,7,10,3,62,13,7,3,3,14,25,9,14,8,5,0
2022-01-11,W.P. Kuala Lumpur,290,129,215,3407,0,45,1,181,63,29,13,218,29,13,16,13,74,70,44,30,22,4,3
2022-01-11,W.P. Labuan,6,0,7,93,0,2,0,1,3,1,1,4,0,1,0,1,2,1,1,0,0,0,0
2022-01-11,W.P. Putrajaya,46,4,20,429,1,13,0,25,8,11,3,30,2,3,8,3,6,11,7,6,0,2,0
2022-01-12,Johor,417,16,433,6216,40,106,2,274,35,80,19,276,42,29,51,19,92,95,44,45,29,11,2
2022-01-12,Kedah,183,4,230,1550,17,54,2,110,17,36,17,104,24,11,25,17,40,39,16,9,16,6,2
2022-01-12,Kelantan,197,1,273,2686,0,50,4,125,18,34,12,125,26,10,24,12,49,33,12,31,14,8,4
2022-01-12,Melaka,76,2,114,1217,22,13,4,45,14,8,3,62,3,2,6,3,25,22,9,6,2,1,0
2022-01-12,Negeri Sembilan,106,2,111,1544,0,29,1,59,17,20,7,63,16,5,15,7,26,20,11,6,10,4,2
2022-01-12,Pahang,210,6,270,2256,8,56,1,135,18,42,23,119,26,16,26,23,38,41,28,12,18,7,1
2022-01-12,Perak,141,13,122,1562,3,29,1,92,19,18,3,83,37,8,10,3,21,24,20,18,20,13,4
2022-01-12,Perlis,13,0,14,231,0,4,0,9,0,4,0,8,1,1,3,0,2,4,1,1,1,0,0
2022-01-12,Pulau Pinang,179,3,156,1641,0,46,1,120,12,40,12,115,12,10,30,12,53,19,24,19,11,1,0
2022-01-12,Sabah,280,2,119,4852,25,74,5,184,17,47,22,181,30,19,28,22,61,52,44,24,16,8,6
2022-01-12,Sarawak,23,0,25,167,0,5,0,11,7,5,3,13,2,2,3,3,1,6,6,0,1,1,0
2022-01-12,Selangor,935,72,939,10406,43,162,3,661,109,119,33,678,90,45,74,33,257,233,111,77,68,14,8
2022-01-12,Terengganu,76,0,151,1521,0,15,1,57,3,9,2,54,11,3,6,2,15,17,13,9,5,5,1
2022-01-12,W.P. Kuala Lumpur,319,175,217,3508,6,55,1,192,71,24,9,239,45,8,16,9,77,78,50,34,29,15,1
2022-01-12,W.P. Labuan,9,2,3,99,0,1,0,6,2,1,0,7,1,1,0,0,3,2,2,0,0,1,0
